,Review,mua_sam
423,"Thịt heo rất tươi ngon và sạch. Mình mua thử lần đầu 1kg ba rọi có da và 1 kg giò heo. Mới ăn miếng ba rọi ngon quá, tối đặt liền thêm 3kg ba rọi. Thịt nhận lần 2 cũng rất tươi ngon, đóng tiện bảo quản, da heo sạch ko có 1 cọng lông, mình chỉ rửa sơ thịt với tí muối là nấu liền.",5
424,"Từ lúc bùng dịch là mình toàn mua thịt bên đây, thịt màu tự nhiên ko như quán khác
Gía hợp lý mà chủ quán cũng rất chu đáo và nhiệt tình",5
425,"Muốn ăn trái cây mà lười ko muốn ra đường híc sợ dịch lắm mn ạ. Thấy quán này bán cả thực phẩm từ A đến Z từ thịt đến rau đến hoa quả nên mình đặt thử. Trái cây ở đây mình thấy tươi ngon, ăn đã miệng mà giá okela nhé 🧡 quán giao hàng nhanh 😍 rau tươi, ko có 1 cọng nào héo úa luôn hihi",5
426,"Nay mua tôm bên đây về làm tôm sốt thái
Tôm to, thịt chắc ăn mà sướng cái nư á mấy chế uiiiii
1kg 230, con nào cũng đều đều nhau. Ăn sướng tê tái hihi",5
427,"💵 Gía ở đây cũng khá bình dân, có bảng giá niêm yết, ai mua thì đặt thôi.
Quán ship nhanh, mấy bà hàng xóm nhà mình cũng nói đặt ở đây",5
428,Có ai fan cuồng hoa quả giống mình không 😋😋😋 mình mua ở đây 1kg ổi 😆 ăn xong cứ phải gọi là mê tít haha chạy ra mua thêm mấy kg nữa về ăn,5
429,"Sáng nay tình cờ lướt now thấy 1 chỗ bán tôm và chân giò, đọc review khá tốt và có ord về nấu thì thấy cũng ngon , đồ tươi, thịt chắc
Sẽ ủng hộ tiếp",5
430,"💫 Lần đầu tiên trong đời mình mua thịt online là ở đây nên thật lòng mà nói thì đây chắc chắn sẽ là đánh giá khách quan nhất của mình về quán này
💫 Mình rất thích cách đóng gói của quán, vừa sạch sẽ lại tiện lợi vô cùng
💫 Chủ quán thân thiện, dễ thương và nhiệt tình",5
431,"Trời mưa gió, cmt phát là có luôn. Bất ngờ vì còn k mất tiền ship nữa. A ship thì cực friendly và thông thạo đường.
Vote nghìn sao. Haha",5
432,"Trái cây ở đây mà ko ngon thì không biết ở đâu ngon luôn đấy mọi người ơi !!!
Mình hay mua về làm sinh tố, những loại nào mix được với nhau mình sẽ mix. Làm xong đúng kiểu thơm mà beo béo, siu đỉnh ☑️☑️☑️ mình sẽ tiếp tục mua",5
433,"Nay mih xin review chút về quán này 
- Lần đầu tiên giao đến mình khá ấn tượng vì đóng gói đẹp, rất sạch sẽ mình mua cá và thịt ở nhiều nơi rồi mà thấy hiếm có quán nào chu đáo như này nha
- Đặc điểm cá gói kỹ càng, ko bị lẫn vô thịt, thịt dày, nhìn tươi rói rói",5
434,"Thịt nhìn tươi. Cá Giống hình quảng cáo.
Miếng thịt dày, nhìn chất lượng và cá tươi ngon lắm luôn nha.
Được cái shop nhiệt tình, lịch sự.
Nếu ăn ngon sẽ đặt thêm.",5
435,"Thịt tươi lắm luôn, mua lần đầu và sẽ ủng hộ tiếp tục. Hy vọng shop nhập thêm gà về để mình order thêm.
sản phẩm đẹp mắt, có vẻ ngon miệng",5
436,Shop ship hàng nhanh như một cơn gió. Hàng về mình đưa ngay vào tủ lạnh nên chưa kịp chụp quay ạ. Hàng tươi ngon giá rẻ.Sẽ tiếp tục ủng hộ shop ạ,5
437,"Hôm trước mới phát hiện ra gần nhà mình có cửa hàng bán trái cây mà vui hơn có người yêu 😂😂😂 thỏa mãn cái đam mê ăn hoa quả, mà không phải mất công gọi ship hay dắt xe lao ra ngoài đường để đi mua",5
438,"Cửa hàng đóng gói cẩn thận, chắc chắn. tiện lợi mang đi bất kỳ đâuu, sạch sẽ mà gọn gàng
còn thực phẩm rau - trứng thì ko chê vào đâu được ^^ hoàn hảo",5
439,"Mình đặt ở đây cả mấy chục lần rồi. Nói chung là mình đặt lâu rồi mà chưa bao giờ không hài lòng cả.
:)) Nói sao nhỉ ??? Giao nhanh, đóng gói chắc chắn , chất lượng okela",5
440,"Thịt nhà mình toàn mua của shop, chất lượng và sạch sẽ lắm ạ. Giao hàng thì cực kỳ nhanh chóng luôn dù đang trong mua dịch.",5
441,"Thịt ngon hợp túi tiền.
Đặt có ngay sau 1h. Shop dễ thương cực kỳ.
Chủ giọng nhẹ nhàng đáng yêu. Shop cắt hàng mới khi khách đặt hàng.
Mình mua mấy lần. Đặt cho mình và đặt cho ng quen lun.",5
442,"Chất lượng sản phẩm tốt phù hợp với giá thành sản phẩm 👍 thời gian giao hàng nhanh
Đóng gói sản phẩm như hoa quả và trứng giao tới rất chắc chắn và cẩn thận
Sẽ ủng hộ tiếp !!!!",5
443,"Shop giao đúng giờ hẹn 👍👍👍 cảm ơn shop nhiều
A Ship trời mưa giao hàng nhiệt tình mà mình ko có tiền để tip thêm 😭😭😭",5
444,"Thịt heo tươi ngon
Bạn shipper giao hàng rất có tâm và tuân thủ 5k
Mùa dịch mà làm ăn vậy là rất có tâm",5
445,"Nhận được thịt - rau và hoa quả rồi nha !
Đồ rất tươi - ngon - chất lượng
Mình chia hết cho mọi người rồi nên quên chưa chụp hình 😅 lần sau mình sẽ post lên nhé !",5
446,"Thịt tươi ngon, giao hàng nhanh
Mình vừa đặt cái vèo vèo là thấy giao tới
Sẽ ủng hộ dài dài, mùa dịch mà tìm được shop bán có tâm như này là mừng lắm ♥️",5
447,"Thịt nhiều mà còn tươi ngon nữa
Đặt tầm 30 phút là giao tới luôn
Lần sau ủng hộ tiếp",5
448,"Giao hàng nhanh
Thịt nấu lên không bị hôi như mấy chỗ khác
Okela ☺️ sẽ mua tiếp",5
449,"11
Thịt ngon - ổn - phù hợp với giá tiền
Dịch mà đặt mua được thịt là tốt lắm rồi",5
450,"Bạn chủ dễ thương
Mình note không thích ăn mỡ. Hàng giao đến sạch sẽ mà đúng ý ít mỡ luôn 😍
Giá hợp lý nên mua nhé mọi người",5
451,"Sản phẩm rất tươi ngon ♥️ shop giao hàng nhanh
Nhà không còn gì ăn may mà shop cung ứng kịp thời
Tặng shop 5 sao 👏🏻👏🏻👏🏻",5
452,"Shop rất nhiệt tình vui vẻ, xử lý đơn hàng nhanh gọn sảng khoái, giao hàng siêu nhanh. Thịt tươi ngon còn nóng hổi, cân hàng đủ, còn tặng thêm một phần rau xanh khuyến mãi. Yêu shop nhiều.",5
453,"Shop thịt heo siêu nhanh hết món, thịt heo rất tươi, nóng!
Xả trong ngày thì phải, chứ k phải thịt đông lạnh!
Đơn hàng mình có tí nhầm lẫn nhưng shop giải quyết nhanh và dễ thương lắm.
Thịt cốt lết dày cộm! Tươi thơm lắm luôn.",5
454,"Mình order thịt heo ở đây thấy cũng ok, mùa dịch giản cách như thế mua được thịt thì cũng rất mừng. Chủ quán rất Nhiệt tình và dễ thương, lần sau mình sẽ Ủng hộ tiếp. Xin cảm ơn",5
455,"Đây là lần đầu tiên mình đặt mua thịt online, không ngờ mua được thịt heo tươi sẵn thấy bán rau củ tươi nên mình mua luôn. Nói chung shop bán đồ tươi và tư vấn nhiệt tình, mai mốt ủng hộ tiếp.",5
456,"Thịt tươi, giá ok nhé, biết đc shop rồi sau này mình không cần đi chợ, chị chủ cũng rất dễ thương 😍 ... nói chung sẽ ủng hộ tiếp 👍👍",5
457,"Thịt tươi, ngon mềm, đây là lần thứ 3 mua hàng của shop.. sẽ ủng hộ tiếp. Cho shop 5 sao luôn ⭐️⭐️⭐️⭐️⭐️",5
458,Trái cây ở Bếp Của Ba vô cùng tươi ngon luôn 😍😍😍. Em cảm ơn chị chủ đã tận tình tư vấn cho em🙏🙏🙏. Lần đầu tiên em xách trái cây về nhà mà được khen😊😊😊. Sẽ ủng hộ shop dài dài.❤❤❤,5
459,"Tiệm làm việc chuyên nghiệp, giá chọn lọc tùy món nhưng nói chung là phải chăng, rau củ quả tươi ngon và chất lượng. Giao hàng siêu nhanh, không sợ thiếu món
❓ hỗ trợ khách hàng 5 sao nên mình sẽ mua lại nhiều lần.",5
460,"Vị trí dễ tìm, bên trong trang trí gọn gàng đẹp mắt, nhiều mặt hàng dễ thương, giá cả hợp lý. Mình rất thích chỗ này ❤",4
461,"Bên này mấy thứ phụ kiện nhỏ cực kì cute luôn. Móc khoá lắc mạnh còn có đèn chớp chớp nữa. Mà 1 cái tầm 40-50k lận á. Nhìn phát mê. Gấu nhiều loại dễ thương mỗi tội không có gấu siêu siêu lớn nhỉ. 
Phụ kiện cho tóc thì tầm 9k-30k đổ lại thôi. Có cả cột tóc thần tiên tỷ tỷ đang siêu hot nữa. Riêng về kính mắt và mũ có tuyển chọn nên khá nhiều đồ hợp thời trang.
Mặt nạ có mấy hãng nội địa trung như bisutang hay bioaqua gì đó nữa. Mấy bé dù/ô tầm 80k nhiều hình thù xinh kinh khủng.",4
462,"☆ Lướt Foody thấy có Wendy nên vô review vài dòng ạ. 
☆ Shop đang giảm 20% nên hôm qua có ghé vô. 
Shop đồ cưng lắm nhé. Giá cực mềm ấy..
♡ Phụ kiện điện thoại, mỹ phẩm, gấu bông, mũ, kính... mấy vật dụng nhỏ xinh. Mấy cuốn sổ tay rồi bình nước cứ gọi là siêu đáng yêu ấy. Mấy kẹp tóc, cài tóc siêu dễ thương... 1 hàng đồng giá 9k ạ. Có mấy e móc khóa nữa...
Mình đi vài vòng mà muốn mua bao nhiêu là thứ luôn. 
Có anh kia hình như mua quà 20.10 cho bạn gái ấy... lựa 1 mớ đồ luôn. 
Tóm lại là rất cưng shop. Mình đợi lương rồi sẽ quay lại chinh chiến hốt mấy em ấy... yêu cực.
Mình có chụp vài tấm gửi bé bạn để mua cho nó...chừ gửi review luôn.. quên k chụp k gian. Nhưng cả nhà yên tâm không gian siêu sang siêu xinh.
♡♡♡",4
463,"Chao ôi, lượn 20/10 phát hiện cửa hàng bán đồ phụ kiện ni siêu thích luôn. Cửa hàng to đùng, bán quá trời thứ xinh xinh. Từ mỹ phẩm, gối, gương, chai, hộp cơm... Cái j cũng xinh ko chịu đc. Mà giá cũng ok lắm nha. Toàn dưới 100k là nhiều. Mấy cái cột tóc xinh lắm mà có 9k hà. Muốn rinh hết về mà phải kiềm nén lại :))) À mình mua 300k đc giảm 20% còn có 240k thui. Hehe",4
464,"Cửa hàng cũng mới khai trương nên mua được giảm tận 20%. 
Đồ ở đây mình thấy cũng khá đa dạng các loại phụ kiện làm đẹp, đồ gia dụng...
Giá ở đây mình thấy cũng rẻ, mấy đồ phụ kiện cột tóc, băng đô các kiểu cũng chỉ đồng giá 9k thôi.
Nhiều đồ thích quá, cái gì cũng ưng mua mà tiền thì có hạn nên đành chờ có lương sẽ ghé lại. Kaka
Nhân viên ở đây cũng nhiệt tình, nhỏ nhặn.",4
465,"Lạc vô đây là thích lắm luôn á. Shop rộng bạt ngàn đồ gia dụng với phụ kiện, mỹ phẩm, dẹp, nón, đồ gia dụng. Cá nhân mình thấy đồ ở đây pong phú và giá rẻ hơn bên minigood á
Giá mình thấy cũng rất hạt dẻ, vô mua được 2,3 món như móc chìa khóa, móc treo tường, đồ chơi em bé. Chỉ hết có một trăm mấy ngàn hà. Lại còn nhân dịp khai trương được tặng túi thơm nữa.
Nhân viên rất nhiệt tình luôn, tuy shop khá là đông nhưng mà mình xin size dép là chịu khó vô kho lựa cho bằng được đem ra. Cảm thấy rất là tận tụy và dễ thương.",4
466,"Hè đến có rất nhiều loại nước giải khát, kem, bánh kẹo ngoại nhập luôn :)",5
467,"Siêu thị ở cũng gần nhà nhưng mà lần đầu ghé đây. Cũng bất ngờ là siêu thị mini nhưng bán không thiếu thứ gì từ đồ gia dụng, làm đẹp, trái cây, bánh kẹo các loại...
Nay sắp tết nên hàng bánh kẹo, mứt, rượu...khá đa dạng.
Cũng rất thích mấy loại trái cây nhập ngoại, mà giá thì hơi cao. hihi",4
468,"Cùng mọi người vui tết, món quà gắng kết tình thân :)",4
469,"Trưa nắng lại đói bụng nên tạt vào đây mua đồ ăn. Bước vào máy lạnh mát rượi nên thật sự thoải mái. Thấy mấy chị nhân viên chào nên cũng vui vui.
Cửa hàng trông giống như siêu thị mini vậy.
Ngắm một hồi thì chợt nhận ra ở đây có khá nhiều đồ nhập khẩu từ các nước như Pháp, Mỹ...
Trái cây được nhập khẩu nên trông rất tuyệt, ăn ngon, ngọt. Có rất nhiều loại để lựa chọn ạ.
Bánh cũng hàng nhập về.
Mình mua thử bánh Hoa Cúc. Nghe danh đã lâu nay mới mua ăn thử.
Gói nhỏ 89k, bên trong có 6 gói nhỏ.
Bánh sừng trâu 17k.
Giá không hề thấp nhưng quả thật ngon.",4
470,"Chợ phiên đa dạng hàng hóa, nhiều gian hàng
Đợt này có cả gian hàng của Foody, khá vui, ai cũng nhiệt tình hết, phóng phi tiêu được nhận quà nữa 
Mình thấy giá cũng không rẻ lắm 😐",3
471,"Đã từng lựa được kha khá đồ ở chợ phiên. Nhiều mặt hàng rẻ và mới lạ.
Đợt trước mua đc 3 cái vòng vèo với áo len khá ưng ý, giá cũng tốt.
Chợ phiên tập hợp 1 số shop bán chủ yếu trên insta và fb khá hot, bán ở chợ phiên giá cũng hữu nghị hơn.
Tuy nhiên nước và đồ ăn bán ở đây hơi đắt.",4
472,"Chợ phiên đông quá, vô số mặt hàng phong phú và trẻ trung để các bạn lựa chọn, hãy ghé chợ phiên vào những lần sau nữa nhé. Sẽ luôn có bất ngờ và mới mẻ cho các bạn.",4
473,"Chợ này hổm rồi có in ảnh miễn phí cho mấy bạn đến xem nè, có photobooth để chụp hình rồi rinh ảnh về nữa, ngoài ra thì cũng bình thường như chợ khác, mà nhiều thứ rẻ :D nên thích.",4
474,"Chợ phiên là điểm đến của rất nhiều bạn trẻ mỗi cuối tuần, khoảng 4000 lượt khách tham quan và mua sắm, bên cạnh đó có hơn 40 gian hàng đến từ nhiều shop nổi tiếng tại Đà Nẵng tham gia buôn bán, không gian luôn vui vẻ, nhộn nhịp, Hàng hóa rất đa dạng và vô cùng hạt dẻ nha. Ngoài các mặt hàng quen thuộc như áo quần, giày dép, mỹ phẩm, túi xách còn có hình xăm, bói tarot, bói cung hoàng đạo, vẽ henna...",5
475,"Chợ phiên được tổ chức hàng tháng, lúc trước là ở đường trưng nữ vương, gần trường trần hưng đạo. đến phiên chợ ni nhiều bạn trẻ than gia lắm luôn. đồ ở đây rẻ mà đẹp, dễ mua nữa, đợt chợ phiên lần ni còn có tatoo nhìn có vẻ hoành tráng ghê. mong đến phiên chợ thiệt là mau để được lượn lờ xem thử có đồ chi đẹp không để mua. Đợt ni thấy cũng có nhiều quán nổi tiếng nên đương háo hức nè!",4
476,"Yesterday store là một trong những shop mà mình và bạn hay đi mua , shop bán đồ đẹp và rất hợp với những phong cách của mình . Nhân viên thì tư vấn nhiệt tình, rất thích luôn nha. chất lượng rất tốt nhé, đúng là tiền nào của nấy mà. shop đang có chương trình khuyến mãi nữa nè, sắp đến tết rồi các bạn nhanh qoẹo lựa cho mình những bộ quần áo mình yêu thích đi nào.",4
477,"Toàn đồ tui thích khi ghé shop này , shop có nhiều mẫu để chọn lựa nè, mùa đông hay mùa hè cũng ghé shop để mua hết , giá cả với chất lượng rất ok luôn, mua về ai cũng khen hết, bởi vậy đây thường là lựa chọn đầu tiên của mình. hihi",4
478,"Shop này bán nhiều mẫu quần áo đẹp nè , có 2 chi nhánh ở 91 phan thanh với 52A Tôn Thất Tùng nè có nhiều mẫu lựa chọn, đồ cực ưng ý luôn , giá cả lại hợp lí nữa, thích ghê luôn , nhân viên thì vui vẻ . Nói chung là vào shop này là không lo không có đồ mặc hihi vậy nên luôn ủng hộ cho shop.",4
479,"Bên này bán khá nhiều mẫu đồ nam, quần áo, mũ các kiểu có hết hà nha
đang có chương trình đồng giá 66k nên ghé qua lựa thử",4
480,"Shop này mai khai trương, có 1 chi nhánh ở tôn thất tùng, chừ mở thêm 1 cái nữa ở phan thanh, mẫu mã đa dạng, chuyên về bán đồ cho nam
đang có chương trình đồng giá 66k, 99k và 109k mừng khai trương bên cơ sở 2 thì phải á
gần tết rồi mí bạn nam ghé mua cũng đc nè",4
481,"Quần áo ở shop mình rất thích,mẫu mã rất đa dạng , chất lượng thì khỏi phải bàn luôn, mình đã ghé ở đây rất nhiều và lần nào cũng chọn được đồ mình ưng ý , shop lại có chương trình khuyến mãi nữa nên mình cũng tranh thủ những lúc đó lắm, mình sẽ ủng hộ shop dài dài , chúc shop đắt hàng nhé.",4
482,"Thật ra được làm thẻ thành viên từ lúc còn là sinh viên. Khuyến mãi làm thẻ thành viên miễn phí ha :))) 
Lúc nhận voucher mà không tin. Mãi đến lúc vào khu Food cour gọi món mới tin được là không tốn tiền. Nói chung đồ ăn cũng ngon, nhân viên thì cũng ko nhiều lắm. Tự gọi là chính. Món chờ khá lâu, do ở đây có vài cửa hàng riêng lẽ. Nói chung mọi thứ rất đẹp. Tiện lợi. Sẽ đến lần nữa nếu có voucher khuyến mãi . Cám ơn Parkson nhiều lắm :”> !!!!",4
483,ko ngon,3
484,"Hôm trước làm thẻ thành viên cho sv nên được tặng mấy cái voucher khu food court ở đây :v Bình thường mình cứ nghĩ giá cả quán ăn ở đây chắc mắc, té ra rẻ chứ ko mắc nơi. Bàn ghế đẹp, ăn có máy lạnh mát rượi luôn :))
Mình ăn pizza và mì ý thấy ngon. Sinh tố bơ ở đây cũng ngon nữa :)) 4 người ăn no luôn á 
Bữa sau sẽ ghé lại :3",4
485,"Khu Vĩnh Trung này mình tia vài lần rồi.Cứ độ chiều chiều là trước khu này tấp nập các xe hàng rong từ bắp rang,bắp nướng,bánh khoai, bò lá lốt nhìn muốn hoa cả mắt luôn ấy. Đi thêm vài bước có hàng bánh mỳ gà 5k đông đen,thêm vài bước nữa sẽ có hàng giả cầy siêu đông khách.Nói chung lạc vào khu trận đồ ẩm thực này khó có đường ra",4
486,"Đồ ăn vặt khá đa dạng chủ yếu của Đài Loan và Hàn Quốc. 
Quán cực nhỏ nên chỗ làm đồ ăn liền nhìn không sạch sẽ lắm. 
Chỗ ngồi cũng nhỏ, chỉ có hai cái bàn tròn dạng mini thôi nên quán mà đông khách thì không gian chắc cũng hơi ngộp.",3
487,"Quá tệ, không gian thì nhỏ, mặt hàng có vài món, chị chủ thì chỉ quan tâm bạn bè ngồi tám. Tôi ko biết ở đây tuyệt cái gì mà mọi người khen nữa.
Đồ ăn chế biến tại chỗ thì dơ.",1
488,"Đã đến đây, tha hồ đồ ăn vặt các kiểu luôn,giá phải chăng,không gian chụp ảnh xinh xinh, lần nào cũg 1 túi to đem về.Chị chủ ở đây cũng max thân thiện luôn.Nói chung là ok đó",4
489,"Mình ghé đây mua đồ được vài lần rồi, cửa hàng cũng nhỏ thôi nhưng bán mấy đồ cũng lạ nhìn thích lắm. Ở đây thì đa số là đồ ngoại nhập như Hàn, Thái...
Chủ yếu là đồ ăn thôi chứ không có gì khác, nhưng mà bán cũng nhiều loại lắm. Cửa hàng khác những chỗ bình thường là có thể mua và chế biến nhanh tại quầy luôn. Phí là 5k tiền nước và tô giấy.",4
490,Khá nhiều đồ ăn vặt khá lạ sẽ ghé các lần tới,4
491,"Shop mình mua đồ quen, giá cả phải chăng, chất vải đẹp, đủ loại cho các bạn nam công sở lựa chọn luôn. Đặc biệt ở đây bộ vest chỉ có giá 1tr300k thôi à",4
492,"Mình thấy Foody đăng bài áo đẹp ghê nên rủ bạn mình qua shop mua. mấy bạn nhân viên tư vấn khá là nhiệt tình à nha, nhiều mẫu quần áo đẹp, giá tầm 250k trở lên, áo mình mua giá 280k, vải dày, mặc đẹp, màu cũng ưng
có nhiều loại, mấy bạn choai mà mập ú ù qua shop này mua bảo đảm có size hết nha",4
493,"Chất lượng quần áo khá tốt , mẫu mã đẹp, thiên về những màu cổ điển trung tính nên dễ lựa chọn dễ phồi đồ. Đầy đủ hàng công sở để lựa chọn. Riêng về quần ở đây mình thấy khá tốt, chất lượng vãi khá ok có thể đem ra so sánh củng với những thương hiệu nổi tiếng khác nhưng giá thì rất rất ok luôn. Thấy bán veston quá đã luôn ~ chất tốt mà giá rẻ, tiếc mình không có cơ hội để mặc veston 😂. Những sẽ giới thiệu cho ng quen. Nơi lý tưởng để đến chọn đồ làm quà cho người yêu hoặc anh trai, em trai 😂😂. À, còn được cái mình rất ưng ý đó là lần mua hàng đầu tiên shop sẽ làm một cái thẻ thành viên để những lần thứ 2 và thứ n tới mua sẽ được giảm 5% tổng sản phẩm, còn sửa quần săn lai free cho khách . Quá đã luôn ý chứ. Thử hỏi đến nơi khác mua 2 3 lần liệu họ có nhớ mặc bạn không chứ huống chi là đc giảm giá. ^^ nơi khác thì phải mua bắt hết tiền mới cộng dồn điểm tích luỹ mới mua hàng đc giảm %. Nói chung là chế độ cho khách hàng quá tốt. Mình sẽ ghé và ủng hộ shop dài dài.",5
494,"Chất lượng tốt, giá cả hợp lí, lại có cả anh chủ tốt bụng có thể cho lời khuyên về style ăn mặc cũng như cách phối đồ hợp lí. Mẫu mã khá đa dạng, size đa dạng nên mang rất thoải mái luôn! Đặc biệt thích dòng linen bên shop mà mình là con gái nên chỉ mua cho anh hai và ba mình thôi:((. Hy vọng thời gian sắp tới shop sẽ về thêm ít đồ đông nhé!! Sẽ ủng hộ shop dài dài!!",5
495,Đồ nam ở đây đẹp lắm luôn ấy. Giá cả lại bình dân. Đồ vest chuẩn luôn vải mịn font chuẩn giá chỉ 1tr3. Sơmi kiểu đơn giản mà thanh lịch giá chỉ tầm 250-300. Ở đây còn có giày 2h cực xịn.,4
496,"Mới phát hiện ra shop bán đồ khá hợp vs phong cách mình mang. Hàng khá chất, quần tây và sơ mi công sở cũng khá đẹp. Giá ở đây mình thấy cũng phù hợp, tầm 350k thôi.
Vest bộ shop bán 1tr3 thì khá rẻ.
Đặc biệt giày hiệu nhưng mà hàng 2hand, giày da thật giá mình thấy khoảng >500k của các thương hiệu lớn. Chắc lần sau sẽ ghé lại để tậu 1 đôi.",4
497,"Shop này mới khai trương cơ sở mới bên hoàng diệu gần chợ mới, không gian to hơn phan thanh nhiều. Cón hoeeuf mẫu mã từ ỏient, casio, senki, OP, Fossil, RT đều là mấy hãng lớn uy tín
Đang khai trương giảm giá tới 30%
À shop này có hỗ trợ trả góp cho khachd nữa á nên yên tâm mua đồng hồ xịn và chính sách giá cả
Shop bảo hành cungd khá ok",4
498,"Shop này mới dời địa điểm từ phan thanh qua trưng nữ vương, bên shop mới nhìn to và rộng hơn rất nhiều
shop này là úy quyền của nhiều hãng đồng hồ có tiếng : Orient, Casio, Citizen, Seiko,...
bạn mình nó hay mua bên mày lắm, vì được cái uy tín và bảo hành tốt
đang khai trương cơ sở mới nên giảm giá tới 30% tùy hãng á",4
499,"Được nhiều người giới thiệu nên ghé mua. Shop không lớn lắm, bán chủ yếu orient. nhưng hên bữa ghé có em seiko này. thích quá nêm mần luôn. 
hi vọng shop mở lớn hơn nữa.",4
500,"Khoe vợ. Cảm ơn bác chủ shop danawatch đã giảm giá giúp em rước em này, ghiền em này lâu lắm rồi.. tặng bác 5 sao nhé!
Chúc shop bác luôn làm ăn phát đạt.",5
501,"Vợ em đấy, Orient esteem đen huyền bí nhé. Rất thích.
Chạy ổn định và chính hãng orient.",5
502,Vì chủ shop Dana watch nhiệt tình nên tặng shop bài đánh giá. hi vọng nhiều người có thể tìm mua được sản phẩm rất hài lòng giống mình. chúc shop làm ăn phát đạt.,5
503,"Đã mua. thấy rất hài lòng. Tư vấn nhiệt tình. chủ shop hiền và vui tính.
Orient Đà Nẵng thì anh em có thể ghé đây nhé. 100% chính hãng.",5
504,"Dannawatch nằm trên đường Phan Thanh là đại lý ủy quyền đồng hồ Orient chính hãng hàng đầu tại Đà Nẵng. Đến cửa hàng anh chủ và nhân viên tư vấn rất nhiệt tình nên rất dễ lựa chọn được mẫu đồng hồ phù hợp với mình nhé. Ở đây bảo hành 3 năm, đánh bóng, thay pin trọn đời luôn. Chế độ bảo hành rất ok. Mẫu mã rất đa dạng và hợp xu hướng. 
Để đáp ứng nhu cầu của mọi khách hàng ở nơi này còn có quầy hàng fake loại 1 nó được để tách biệt với hàng chính hãng và anh chủ cũng nói rất rõ không làm các bạn nhầm lẫn.",4
505,Quán này orient chính hãng nên mua hàng khá yên tâm. Quán khai trương nên mua được giảm 10%. Đồng hồ nhiều mẫu mã đẹp ghê mình mua đồng hồ nam tặng bạn. Giá giảm rồi nên cũng khá phải chăng. Không gian nhỏ nhỏ.,4
506,"Có nhu cầu mua đồng hồ mới nên mình cũng có tìm hiểu tham khảo các tiệm ở Đà Nẵng, hôm bữa ngang qua đường Phan Thanh thấy shop này mới mở nên ghé vào sẵn tiện chụp vài hình rv luôn.
Mình có tham khảo giá trên web và đây thì giá tại đây bằng giá hãng luôn, bảo hành 3 năm và thay pin trọn đời và có lỗi nhà sx thì đổi trong vòng 7 ngày. Chế độ bảo hanh mình cũng thấy ok.
Shop mới mà đông khách ghê luôn, nhân viên tư vấn cũng nhiệt tình.",4
507,"Andyshop này mình cực kì hài lòng, nhân viên nhiệt tình,dễ thương, a/c chủ thì cực vui tính. Gu thẫm mỹ của mình thì k có nên mỗi lần đến shop nhân viên rất thật tình tư vấn kĩ cho mình lắm, giá tiền thì rẻ khỏi bàn luôn nè, mẫu mã thì cập nhật liên tục, đi nhiều shop mà vẫn thấy thích nhất là shop này. Mua hàng còn có phiếu giảm giá 10% mãi mãi nữa chứ❤️ mình sẽ ghé shop này thường xuyên😘😘😘",5
508,"Andy shop nhân viên rất nhiệt tình, vui vẻ, có cả đồ nam và nữ rất tiện khi đi cùng chồng hay người yêu hehe, hàng đẹp, chất lượng mà giá cả phải chăng, rất dễ mua ạ, không gian shop thoáng mát, nhiều gương tiện cho m sống ảo. có nhiều chương trình sale hấp dẫn và có những phần quà hấp dẫn tri ân khách hàng, mình rất hài lòng về shop",4
509,"Rất thích mua đồ ở shop này luôn. Có cả thời trang nam và nữ. Đồ rất đa dạng áo thun, sơ mi, đồ cặp,áo khoác, quần, phụ kiện như thắt lưng, mũ , túi, vòng cổ toàn những hotrend mới mà đặc biệt là có áo sơ mi hoạ tiết cho cặp đôi, hội nhóm sống ảo là đúng bài. Nhân viên nhiệt tình, dễ thương. Giá shop này rẻ nữa chứ, đi mua mà không cấn nhìn giá luôn á. Fb shop này cũng hay cập nhật hàng nên mua onl rất tiện, m đã mua thử y hình. Đợt sale mới đây m hốt đc cái áo thun 9k rất dễ thương. Nói chung m rất hài lòng về shop này",4
510,"Mình đã ghé #andy nhiều lần 
Rất thích không gian / thoải mái lắm 
Nhân viên thì nhiệt tình lắm lun 
Đi nhiều shop nhưng phải về lại Andy mua đồ giá cả hợp lí 
Mà đồ đẹp nữa cơ",4
511,"Đây cũng là một trong những shop quần áo mình thường hay ghé đến để ngắm nghía và mua sắm nhất. Shop có đủ loại quần áo nam nữ khác nhau để phù hợp với mọi người.
Chất vải cũng khá ổn.
Giá cả phải chăng. 
Vị trí ngay đường Lê Duẩn nên khá dễ tìm. Điều mình thích là nhân viên ở đây cũng khá nhiệt tình.",4
512,"Chào cô chủ nhỏ của cửa hàng....tôi là một vị khách cũng đã từng mua sản phẩm của cửa hàng...tôi thấy rất thích, hài lòng với sản phẩm...nhất là son dưỡng, dùng rất mịn và môi của tôi cũng dần bớt bị khô môi vào mùa lạnh cũng nhờ sản phẩm của cửa hàng bạn...đặc biệt là khá thích cách tư vấn của cô chủ nhỏ: bạn ấy tư vấn rất kĩ lưỡng, nói chuyện nhỏ nhẹ...nói chung là khá hài lòng....,chúc cô chủ nhỏ mua may bán đắt nhá....chúc cửa hàng ngày một phát đạt hơn",4
