 ,Review,giai_tri
426,"Không gian sang chảnh, nội thất trang trí đẹp, đồ ăn trái cây được xếp đẹp mắt. Có nhiều giá phòng, 200-300-500..../1h. Đồ ăn uống giá khá cao nhé. Chất lượng âm thanh ok, hát không bị hụt hơi nhiều",4
427,Quán rất đẹp và sang chảnh kh gian giống như hoàng gia chất lượng âm thanh khá tốt nhưng giá thì khá cao,4
428,"Quán đẹp, sang chảnh. GIÁ GIỜ RẺ. PHÒNG ÂM THANH QUÁ CHẤT LƯỢNG.
Nhưng đồ ăn trong rổ sẵn thì siêu mắc.
Đi nhóm 10 tên, hát 3 tiếng. Hết hơn 3 chai.
1 chai tiềng giờ.
6xị tiền nước
2,5 xị tiền đĩa trái cây.
Còn lại là 1/2 rổ đồ sẵn.
Hihi.
Kinh nghiệm lần sau vào hát hạn chế ăn đồ",4
429,Âm thanh ở đây và chất lượng phục vụ rất tốt 🎤🎤,4
430,"Karaoke bự, to đẹp và sang như hoàng gia. Dĩ nhiên giá cũng tương xứng vs chất lượng, không gian và mặt bằng rồi
Nhân viên chuyên nghiê
Nhạc hay, phòng rộng, chỗ để xe thoải mái
Ghế nệm ngồi khá êm ái
Giá cao",4
431,"Karaoke sang chảnh nhất mà mình từng thấy, đầu tiên vào là có 1 cả một sảnh rộng để vài băng gehé rộng chắc là phòng chờ :v phòng chờ chừng này thì có đi nguyên cả công ty cũng k lo ko có chỗ ngồi :)) ở trên tầng hai còn có cả một quẩy bar nhỏ nữa, đẹp lung linh lấp lánh luôn.
Vừa rồi cty mình tổ chức tiệc nên được vào phòng 40 người, chắc cũng bự nhất luôn rồi á chứ :)) trong phòng có cả bàn DJ nữa :)) 
nói chung là thích vô cùng cái quán kara siêu sang chảnh này keke",4
432,"Đón bạn từ sài gòn về nên rủ nó đi karaoke sang chảnh. Không gian đẹp và rộng quá chừng
Nhân viên nhiệt tình thân thiện
Quán nhiều khu, nhiều tầng
Vào phòng vip hát cho đã, âm thanh sống động
Điều hoà mát mẻ
Giá cả tạm ổn, thấp nhất là 300k nhưng phòng hát rất sướng",4
433,"Karaoke gần xịt nhà mình nè. Đi bộ ra mấy bước là tới. Vì hôm đó nhà mình tổ chức ăn nhậu xong nên ra đây hát cho gần. Vô mà bị ngợp trước sự sang chảnh đẹp đẽ của ẻm
Giá thì cũng nhỉnh hơn idol 1 chút thôi. 200 -400 -600k/h tùy số lượng người. Nhân viên thân thiện nhiệt tình và lịch sự ngay từ khi bước vào đến lúc phục vụ trong phòng
Mình ko biết diễn tả sao với độ đẹp của em nữa. Nói chung là chỉ biết lặng câm vì quá ngợp, ko nghĩ kara lại có thể đẹp như này. Đẹp từ kiến trúc của phòng ốc đến dàn thiệt bị nữa. Haizzz đẹp lắm tả sao cho hết :))) 
Nói chung là cũng thích đó, chỉ là giá hơi chát thôi. Nếu có điều kiện nhất định ghé tiếp",4
434,"Karaoke sang chảnh nhất mà mình từng thấy, đầu tiên vào là có 1 cả một sảnh rộng để vài băng gehé rộng chắc là phòng chờ :v phòng chờ chừng này thì có đi nguyên cả công ty cũng k lo ko có chỗ ngồi :)) ở trên tầng hai còn có cả một quẩy bar nhỏ nữa, đẹp lung linh lấp lánh luôn.
Vừa rồi cty mình tổ chức tiệc nên được vào phòng 40 người, chắc cũng bự nhất luôn rồi á chứ :)) trong phòng có cả bàn DJ nữa :)) 
nói chung là thích vô cùng cái quán kara siêu sang chảnh này keke",4
435,"Trước giờ mình chỉ biết tới 1 vài quán karaoke thuộc loại sang chảnh như kiểu ido, xo thôi. Nhưng mà hôm nọ có được nhỏ bạn trong công ty giới thiệu cho mình quán này và bảo xịn lắm nha, xịn hơn cả ido luôn mà đặc biệt là dàn tiếp viên ở đây toàn mấy bạn nam siêu đẹp trai cao to sáng láng không hà. Hôm any công ty có tiệc nên rủ nhau qua đây luôn. Cảm nhận đầu tiên đúng là sang thiệt, không gian ngời ngời sang chảnh tha hồ sống ảo các kiểu luôn nè. Hệ thống âm thanh okie, khá là chất luôn.",4
436,"Nhà gần quán này. Đi qua đi lại miết mà đâu dám vào 😂 Nhìn sang quá sợ tốn xèng nhìu. Nay công ty rủ đi hát. Mình cù rủ liền Hihi
Quán sang lắm nhé. Sang từ trong ra ngoài, từ trên xuống dưới. Hehe. 
Ko gian đẹp. Âm thanh cực đỉnh á. Làm mình có cảm giác hát hay hẳn 😂.
Nhân viên thì dàn trai đẹp mặc đồ đen. Chị em nào ưa soái ca soái chậu thì cứ đến. Ảnh rót bia, bấm bài cho luôn 😁
Giá 300k/h. Mình nghĩ ổn. So vói Idol thì chỗ này mình thích hơn ^^",4
437,"Tối qua mới đi quẩy ở quán kara này. Lúc đầu ghé kara bên hoàng diệu mà quán nớ kém quá hà nên phải đổi chỗ. Đươcj chị bé giới thiệu quán ni hát ok lắm nên qua thử. Phòng kara mới mẻ, âm thanh tốt. Hát chọn bài online nên cực kì tiện luôn í. Đi tầm 5 người nên hát đã dễ sợ. Mình hát chắc tàmm 7h đến 10 rưỡi tối, ăn 1 dĩa trái cây và mấy chai nước suối, giá gần 600k thì phải. Mình thấy hơi đắt 1 xíu nhưng lâu ngày mới đi hát vs âm thanh cũng tốt nên cũng khá hài lòng.",4
438,"Vì tiện đường nên ghé vào. 
Mình rất là bức xúc. Mình hát từ 16;30-18:30 phòng bình thương mà tính giá 180k/1 tiếng . cái giá này ăn cướp hả. Phục vụ thì tệ. Phòng hát thì dở. Vì không biết nên chấp nhận trả tiền 360k cho 2 tiếng. Về mở mạng coi thì giá quán để sau 19h mới rltăng giá, giá phong bt là 80k/1h vậy mà thu tôi 180k/1h còn hơn phong vip luôn , phòng vip chỉ 120k/1h. Làm ăn mất dạy, thấy khách phương xa là chém. Mọi người hãy né quán natf ra, làm ăn vậy aià dám tới",0
439,Đừng bao giờ đi cái quán này. Nhìn mặt mà nâng giá. Vô hát từ 4h-6h mà lấy 180k/ 1 tiếng. Làm ăn thất đức vừa thôi. Bảng giá phòng thường chỉ có 80k/ tiếng. Nước suoi 10k lấy 12k . Thiệt chớ làm ăn kiểu này k tồn tại ns. Vứt mất cái bill chớ k chụp cho mọi người xem rõ.làm ăn thất đức .,0
440,"Vì gần vs quán tụi mình đi ăn nên kéo qua đây cho tiện. Vào quán mà thấy ít xe là nghi nghi rồi :D
Theo mình thấy thì phòng có vẻ được, âm thanh chỉ tạm thôi nhưng hát 1 tí là bị đứng máy, cái này cực kì bực mình luôn vì phải bấm lại từ đầu. Nhưng mà bánh trái vs nước ở đây giá quá cao. Không hợp lí vs không gian vs chất lượng.",3
441,"Mới hôm ngày 20/9 vừa qua mình có tới đây hát nữa nói chung lần nào cũng vậy, dàn âm thanh hát rất hay, phòng được trang trí cũng đep mắt nữa, thoáng đãng, sạch sẽ nữa, Nói chung duyệt",4
442,"Mình rất thích không gian nơi đây, rát đẹp, rất phong cách. Khi vào đây chỉ 1 lần nhưng để lại trong mình rất nhiều ấn tượng. Dàn âm thanh rất hay, sẽ tới nhiều lần nữa hihi",4
443,Quán này âm thanh cũng tạm được. Mà k thích cách phục vụ của quán này. Kêu 2-3 lần mới chịu vô chỉnh lại âm thanh cho mình:(( giá bữa nay đã 120k/1h. Đồ ăn thì mắc quá trời luôn:((,3
444,"Không gian rộng rãi nè , được thiết kế rất đẹp mắt , ánh sáng hài hòa , cko mình cảm giác rất thoải mái từ khi bước chân đến qán , âm thanh được thiết kế hiện đại nên rất hay , phòng hát thì đa dạng vs nhiều phong cách khác nhau .đặc biệt ở đây liên tục cập nhật những ca khúc mới , nhân viên phục vụ chu đáo , chuyên nghiệp !",4
445,"- Không gian ổn, cách bày trí cộng thêm cách trang trí vẻ vời riêng nên mỗi phòng đều có những nét đặc biệt riêng.
- Phục vụ tận tình, gọi đâu có đó 
- Địa thế đẹp, nằm ngay khu vực trung tâm nên rất thuận tiện cho việc ăn chơi đàn đúm!!! hố hố",4
446,"Chào Ad, bạn có thể cho mình xin giá vé thành viên ( Silver hay Gold) đc ko ạ?
Vì mình muốn trượt thương xuyên nhưng nếu trả môi lần trượt thì không tiện lắm ạ.
Bên cạnh đó ad cho em hỏi là thẻ thành viên này có bao gồm cả giày trượt ko ạ?
Vì em đã có sẵn giày rồi nên ko biết chính xác giá là bao nhiều ạ.",4
447,"Trả 130k rồi trượt xong không biết để giày ở đâu nhân viên đang chơi game, còn lớn tiếng với khách thiếu nhi 😠 Tội bọn nhóc mếu máo khóc ròng ròng. Đề nghị nhân viên xem lại thái độ phục vụ ! Xin cảm ơn.",2
448,"Vừa rồi mình đi trúng chủ nhật nên vé mình là vé người lớn giá 200k. Huhu.
Hỏi ra thì biết thứ 5 vé mình chỉ 85k thôi.
Những ngày trong tuần thì giá ng lớn 170k. ( cuối tuần thêm 30k ) mình đi trúng hum giá cao. Haizz
Nói chung chơi thì vui. Nhưng giá chưa hợp lý lắm.",3
449,"Vinpearlland Ice Rink là sân băng tự nhiên đầu tiên tại Đà Nẵng, với mặt băng  tự nhiên, nhiệt độcluôn dưới 0 độ C,lúc nào cũng như mùa đông hết. Ai thích vận động thì nên thử, giá tương đối cao. Người lớn là 120000, trẻ em là 90000, cuối tuần và ngày lễ thì tăng lên 150000 với 110000, vé khán giá là 20000. Phí thuê giày 50k, mấy bé nhỏ sợ té nên thuê thêm công cụ hỗ trợ: hải cẩu 50k/con, chim cánh cụt 30k/con. Buổi trưa với thứ năm hình như được giảm giá vé. Có quầy thay giày, gửi đồ, thông tin khóa học, và băng ghế chờ",4
450,"Ở đây băng thật nên chơi rất thích, nhất là chơi với bạn bè. Nếu chưa trượt giỏi thì ngồi trên con hải cẩu thỉnh thoảng nhờ người chơi cùng mà trượt tốt đẩy đi, cảm giác rất là sảng khoái, hơi lạnh phả vào mặt như đang ở nước hàn đới vậy á :D 

Thực ra, nếu các bạn nào muốn chơi nhiều thì có 2 lựa chọn để chơi
1. Mua thẻ thành viên, có 3 mức (1 tháng/3 tháng/1 năm) và mỗi mức đều có 2 loại (Silver và Gold)
Silver thì chỉ chơi ngày thường, Gold thì chơi tất cả ko trừ ngày nào
Có thẻ này thì tiền giày được giảm 50% nữa, và 1 ngày chơi bao lần đều được
2. Mua gói lớp học, mua cái này lợi tiền nhất, có khoảng 60 - 100k/ buổi đã bao gồm tiền giày trượt + công cụ trượt rồi

Còn nếu các bạn chỉ muốn chơi cho biết cảm giác thì đi tập hợp thành 1 nhóm trên 10 người liên hệ trực tiếp thì được giảm giá :D",3
451,"Bản thân mình cũng là người thích trượt băng, tuy nhiên sẽ k trượt ở đây thường xuyên đc. nếu tính 120k/người lớn ngày thừng và 150k vào t7,cn và ngày lễ thì cũng k phải đắt tuy nhiên 50k để thuê giay thì hơi bị vô duyên. bởi vì ở đn k có ai có giày cả nên phụ thu thì vô lí quá. lúc mình vào trượt đc 1 lúc sau tư nhiên bị kêu ra chờ để nhân viên lau lại sân nên tốn thời gian nhiều cực kì. có 1 vài nv rất nhiệt tình tuy nhiên có cái anh béo béo đeo kính thì cứ chảnh choẹ kiểu gì ý. mình nhờ đeo bảo hộ cho e gái mình mới trượt lần đâu mà a ý cứ lơ lơ đeo 1 bên bảo bên kia tự đeo đi. đến lúc mình loay hoay mãi k biết thì lại giật ra đeo với thái độ rất là khõ chịu.",3
452,"Khu trượt băng nằm ngay tầng 4 dễ nhìn thấy và rộng.
Băng thật nên khi trượt khá thích. 
Giá cho người lớn là 120k cho những ngày trong tuần, 150k cho ngày cuối tuần. Trẻ em dưới 1m40 giá 45k một em. 
Ngoài ra còn có giá dịch vụ khác như tiền thuê giày, thêu thú vịn khi trượt giá 50-60k. Nếu bạn nào không chơi chỉ vào gần trong sân ngồi chơi thì giá là 20k một người. 
Lần đầu chơi thấy khá vui và phải thuê thú để vịn :), hơi có cảm giác sợ. Tuy nhiên với giá chơi và giá thuê đồ có lẻ chỉ chơi cho biết chứ chơi thường xuyên thì mình thấy giá hơi cao hihi.",4
453,"Quán bar karaoke sang chảnh mới mở ở khu đảo xanh, thấy khai trương nên ham hố vô, đồ uống tạm được, ko ngon lắm, không gian thì siêu lung linh, nhạc được đấy nhưng giá cả thì mắc quá :v",4
454,"Mới đi học ra thì gặp tụi bạn kéo vào đây nhân ngày khai trương, phải nói không gian ở đây quá đẳng cấp, khỏi bàn, phòng ốc kara thì như trong mấy bộ phim hàn xẻng :v về lounge thì thấy nhạc khá được, nhưng do kết hợp với nhà hàng nên thấy ko đc hợp lí cho lắm. Nhân viên lịch sự, tận tình và chu đáo. Sẽ ghé lại để tận hưởng thêm những dịch vụ hay ở đây",4
455,"Quán khá nổi bật với kiến trúc hoàng gia cổ điển và dòng chữ Victory to bảng ngay phía trước ở giữa khu Đảo Xanh, nằm ngay đường vào nên rất dễ thấy. Quán karaoke sang chảnh cực độ, số lượng nhân viên đông và phục vụ nhiệt tình. Mình gọi hai ly cocktail mùi vị khá được. Quán decor đẹp theo kiểu cung đình, lúc mình đi đang có chương trình giảm giá 50% nên rất ok. Nói chung mình thấy giá tiền cũng ko quá đắt, và hợp với chất lượng :)) Nhất định sẽ quay lại lần sau!",4
456,"Bé em mừng sinh nhật nên khao lớn vô karaoke sang chảnh này quẩy. Ở đây tích hợp lounge, karaoke luôn.
Phòng Vip hát quẩy bao phê, âm thanh sống động, hát rất đã
Hát xong thì qua Lounge ngồi chơi. Giá nước cũng k đắt lắm
Nước uống được
Nhân viên phục vụ nhiệt tình",4
457,"Quán nằm trong khu đảo xanh, sát đường nên vào sẽ thấy liền. Biết là sang chảnh rồi nhưng vào rồi mới thấy độ hoành tráng của khu karaoke, decor theo phong cách hoàng gia. phòng vip nhất là 500k. Phục vụ chuyên nghiệp, với mức độ sang chảnh vậy mà giá như thế là cũng ok không quá đắt đỏ.
Phía trước có khu restaurant nữa, có dịp sẽ thử.",4
458,"Nhà hàng mới khai trương nha mọi người, vừa uốn cà phê nghe nhạc DJ và ca sĩ, mà vừa lại có karaoke sang chảnh hát nữa nhé, giá karaoke phòng vip nhất là 500k 1 tiếng , còn lại 300k, đnag có giảm giá 50% đấy, sang chảnh mà cũng không quá đắt đỏ, karaoke thiệt hợp cho tiệc tùng quẫy nhé,",4
459,"Mới thấy thông tin của chỗ này nên chia sẻ luôn, ngày mai khai trương nà trời. Cái chốn chi mà sang chảnh như hoàng cung á. Thấy giá cả thì phải nói là quá bình dân so với cái chỗ như này, hát karaoke có 300k/h thôi à. Nhìn sơ thôi là thấy chất rồi. Có cả khu phức hợp ăn uống và khu lounghe thưởng thức ly cocktail và nghe nhạc remix cuối ngày thư giãn nữa nè.",5
460,"Trước đây mình hay ghé giải trí cùng nhóm bạn, lúc nào đến cũng thấy rất thoải mái nhưng một thời gian ghé lại quán cũ kỹ, ít đổi mới, dàn âm thanh hát không hay nữa. Mong rằng quán sẽ sớm tân trang lại",4
461,"Nhiều người làm sinh nhật ở đây.
Rất thích việc có nhiều loại phòng. Hơn hết là có máy tính bảng để chọn bài. Không thích dùng điều khiển như đa số các quán khác.
Đồ ăn kèm cũng đc. Mic đc.",4
462,"Tụ tập bạn bè đến đây hát karaoke khá là hợp lí, quán có nhiều tầng, mỗi phòng không gian cũng sạch sẽ, lịch sự. Thích nhất ở đây là chất lượng âm thanh tốt, hát nghe giọng mình hay hẳn ra ^^
Quán được cái nữa là phục vụ, mấy bạn phục vụ khá nhanh nhẹn và dễ thương, nhờ đổi mic hay đem đồ uống đều nhanh nhẹn, nhiệt tình",4
463,"-Phượng Hồng là một trong những qán kara có đc dàn âm thanh và ánh sáng hiện đại
-Phòng óc được trang trí đẹp mắt , độc đáo , mỗi phòng có một vẻ riêng
-Phục vụ tốt lại vui vẻ , giá cả lại rẻ , nói chung ok !",4
464,Very very good !,3
465,"quán karaoke này dàn âm thanh hay và phong cách phục vụ rất nhiệt tình, chu đáo. 
Mình đánh giá cao quán về quán này........Có dịp mình sẽ rủ bạn bè đến...và tổ chức sinh nhật ở đây",4
466,"Quán có phòng riêng và điều hòa.
Trong tuần và cuối tuần thường hay có các hội và sự kiện thường xuyên.
Đồ uống khá đa dạng.
Game cập nhật mới hàng tháng.
Nhân viên thân thiện, hòa đồng với khách.
Một vài đồ uống không đạt chuẩn nhưng khi mình góp ý thì quán vẫn ghi nhận và hứa sẽ cải thiện nên mình rất hài lòng.",5
467,"Quán mới toanh ở gần trường Kinh tế cho các bạn sinh viên và học sinh khu vực Ngũ Hành Sơn có thể thưởng thức Broadgame mà không phải tốn xăng qua cầu gió bay nữa.
Quán rộng rãi, có cả phòng riêng cho nhóm lớn tụ tập thoải mái vui chơi. Vì quán mới mở nên Boardgame chưa được nhiều. Nhưng sẽ tăng số lượng cũng như chất lượng nay mai thôi.
Thức uống siêu rẻ so với các quán Board game khác trong thành phố. Mấy anh nhân viên cũng thân thiện.",5
468,"Em thấy ấn tượng quán ni dễ sợ luôn. Nhân viên cực kì nhiệt tình và dễ thương. Quán có rất là nhiều game chơi hấp dẫn và trí tuệ nhưng còn đựơc free nữa cơ. Dẫn mấy đứa em qua chơi cho vui, ai dè mấy đứa đòi qua miết luôn. :)",2
469,"Quán rất thân thiện, nhân viên nhiệt tình, đồ ăn thức uống khá là ngon.
game thì khỏi phải chê, đủ loại hình hết. ngôi nhà thứ 2 của tớ là đây rồi.",5
470,"Quán nhỏ ấm cúng...đồ uống ngon...nhân viên đẹp trai xinh gái, thích nhất là phòng riêng có máy lạnh và nhiều board game lạ. Có nhiều clb tới off thường xuyên. Nếu muốn kết bạn với nhiều người có cùng sở thích board game thì đây là cơ hội không thể bỏ qua.",4
471,"Quán có không gian riêng để chơi các Board Game nặng, không ồn ào. 
Nhân viên phục vụ nhiệt tình. 
Thức uống tương đối ngon. 
Có các hội Board game Off thường xuyên nên có thể giao lưu để kết thêm bạn.",4
472,"Mình và gia đình đã ghé đến đây vài lần. mình thấy view tốt, nhân viên phục vụ chu đáo thân thiện. bố mình nói âm thanh ở đây rất hay. và sẽ còn ghé đến đây nhiều lần với gia đình và đồng nghiệp.",5
473,"Quán mới khai trương , không gian cafe ấm cúng , có cô ca sĩ MC xinh đpẹ hát hay ,giá thức uống hợp lý . Một lần vào phòng karaoke thì phái nói là âm thanh quá tuyệt vời ông mặt trời :) Sẽ ghé lại 1 dịp không xa",4
474,"Đã đến đây 1 lần , quán có cafe acoustic , âm thanh hay và ấm. Giá cả đồ uống khá tốt , thức uống ngon :)",4
475,"Tình cờ hôm bữa đi chơi với gấu gần cầu tình yêu , đi ngang thấy quán mới khai trương nên vào hát thử. giá cả hơi cao 1 tý nhưng bù lại phục vụ và chất lượng âm thanh khá hay ,Có dịp sẽ quay lại đây cùng đám bạn để thỏa đam mê ca hát",4
476,"Mình đến đây 1 2 lần cùng bạn. Theo ý kiến cá nhân của mình thấy chất lượng âm thanh ở đây rất tuyệt. Giá cả vừa phải , lại ở quận 3, khỏi mất công qua cầu gió bay :) Rất ok , sẽ ghé lại 1 ngày không xa",4
477,"Quán mới khai trương, tôi đã đến đây 2 3 lần. cảm thấy âm thanh ở đây rất tuyệt, nhân viên phục vụ thân thiện, chu đáo. giá cả oke. Mình sẽ đến đây nhiều lần",4
478,Danh ca Phi Nhung và Trường Giang,4
479,Danh hài Trường Giang,4
480,Ca sĩ Phi Nhung,4
481,Quán quân giọng hát Việt nhí 2015 Hồng Minh,4
482,Quán quân giọng hát Việt nhí 2015 Hồng Minh,4
483,MC nhí Như Khôi😘,4
484,"3 màn hình cho 7 người hát, có ổn không các bạn? Kể lại từ đoạn đi vào, có tới 3 hay 4 anh/chú giữ xe, dắt xe cho khách lận. Đỗ phịch xe, rút chìa khóa và lên hát thôi. Thang máy hơi nhỏ nhưng đó là do họ làm cầu thang bộ đi vòng quanh nữa. Nói chung cũng có cái lợi và có cái hại. Thật sự là nghĩ đến mấy vụ cháy quán karaoke, mình cũng thấy run, chỉ là cái cảm giác do cái lối đi gợi ra thôi. 

Tụi mình được xếp cho phòng số 9 trên tầng 4. Phòng 3 màn hình, 4 cái bàn vừa để đứng như bục phát biểu, vừa để đồ ăn đồ uống. Ghế da để ngồi cao nên người ta thiếu kế giá sắt vòng quang bên phía dưới chân để làm thềm dẫm lên còn leo lên ngồi hoặc thích đứng cho cao lênh khênh rồi nhún nhảy vẫn vô tư

Ánh sáng các kiểu khá là thu hút. Pass wifi hiện sẵn trên màn hình vi tính, tha hồ tiện. không gian đủ cho việc nhảy nhót, múa may, phụ họa. Âm thanh cũng ổn. Có một màn hình ở phía cửa và một thiết bị nhỏ như ipad để chọn bài hát bên cạnh 1 quyển danh sách dày và in ấn tử tế (3 người chọn bài 1 lúc okie ^^)

Ở đây người ta phục vụ hoa quả theo kiểu mang sẵn vào giống đồ uống hay snack. Vì nhóm mình vừa ăn xong mới qua hát nên phải gọi họ mang đi luôn chả để ngoài mất lạnh, mất ngon, uổng. Mở cửa ra gọi em phục vụ mang cất hoa quả, nhìn thấy đang ngồi ở bậc cầu thang dáng mệt mỏi mà thương ghê.

Nếu có dịp sẽ ghé quán lần nữa ^^",4
485,"Mình tới sau nên ko dám chụp hình vì đi với mấy đứa bạn. Mình ngồi lầu 4 phòng 9. Phòng đẹp, sạch sẽ, mấy cái ghế với bàn nhìn giống sang trọng, rất đẹp. Có 3 cái tivi để hướng nào nhìn cũng dễ. Dàn nhạc hay. Mình rất thích ở đây. Mỗi tội cái thang máy hơi nhỏ. SẼ ghé lại thường xuyên. Phục vụ nhiệt tình",4
486,"Lâu lắm rồi mới lại ghé quán này, trước cũng đã nhiều lầm ghé đây hát.
Không gian vẫn vậy, chỉ mỗi cái thang máy là nhỏ quá hihi.
Phòng rộng rãi, hai màn hình nên tiện đứng hướng nào vẫn nhìn thấy được để hát. 
Nhạc khá ổn.
Nhân viên phục vụ nhanh và nhiệt tình.
Có tới mấy nhân viên giữ xe nên khách có thể yên tâm hát hò hihi.",4
487,"Quan hát khỏi phải chê nữa, phòng rất Vip, rất lạ mắt, nhiều lần ghé tới đây cảm thấy phục vụ rất nhiệt tình và tạo cho mình rất thích và sẽ ghé thường xuyên",4
488,"Bạn mình có sinh nhựt nên rủ qua quán này hát. Hồi khai trương giảm 50% nên còn 100k/1h.
Quán mày karaoke đồng giá 200k/1h hết. Ưng hát phòng mô thì hát
Âm thanh tốt, nhạc hay. Có điều wifi hơi chán
Quán có 5 tầng, đi thang máy hẳn hỏi",4
489,"Quán kara mới mở ở khu này, to và bự nhất trên đây luôn. Nằm trước bệnh viện ung bứu nên cũng dễ tìm. 
Quán có 4 tầng, không gian kiểu sang trọng, âm thanh hát cũng khá hay. Karaoke online nên nhạc mới bài nào cũng có.
Hôm trước đi trúng dịp nên khuyến mãi hát có 100k/1h. 
Phục vụ cũng ok, nếu có dịp sẽ ghé lại đây.",4
490,"Sinh nhật anh bạn nên mình giới thiệu quán này. Vì có giảm giá 50% nên hát còn 100k một giờ. 
Bên này mới khai trương nên phòng ốc, âm thanh hát khá đã.
Quán có thang máy di chuyển nên tiện lắm
Có khoảng tầm 10 phòng, ưng chọn phòng nào thì chọn, vì đã đồng giá hết
Đi đông chọn phòn to, đi ít chọn phòng nhỏ thôi
Chỗ giữ xe rộng rãi",4
491,"Quán này mới khai trương nên bạn mình rủ đi. Phòng nào cũng đồng giá 200k, đang khai trương nên giảm 50% còn có 100k 1h à. Âm thanh tốt, hát đã, ghế ngồi êm, phòng sạch sẽ
Có điều pass wifi hơi chậm
Chỗ này nằm đầu đường phùng hưng nên khá dễ tìm",4
492,"Quán rất tuyệt , âm thanh hay mà lại giá rẻ nữa , thích nhất giàng máy karaoke rất tân tiến ! Phòng nhìn rất là bắt mắt , không gian thoáng đãn ! nói chung là tuyệt vời .",4
493,"Dàn âm thanh hiện đại có thể nói ngang ngửa với idol, nhưng giá lại cực rẻ chỉ vài chục ngàng. Phòng được trang trí lại cực kì bắt mắt rất khác so với cách đay 2 năm. Đồ ăn thức uống cũng rẻ tha hồ ăn nhậu thoải mái. Quán rộng rãi phòng có sức chứa 20-30 người. Mình nhớ ko nhầm thì có 31 phòng. Anh chị chủ cũng cực kì dễ thương, bữa còn discount cho nhóm tụi mình nữa. Chắc chắn lần sau sẽ tới.",4
494,"một sinh nhật tràn đầy ý nghĩ bên mẹ yêu. chọn quán này làm sinh nhật ấm áp, có âm thanh tuyệt vời, phòng thoáng sạch sẽ. Nhân viên không kì kèo khách. nhiều bài hát online được cập nhật. bên cạnh đó còn có khuyết điểm. vệ sinh chưa sạch ở tolet. k có quà tặng cho khách tổ chức sinh nhật. đôi lúc micro còn bị rè hát k hút âm thanh. bắt thêm máy lạnh.",4
495,"Phòng kara rất rộng rãi, ngồi thoải mái. Tuy nhiên nhân viên pv hơi chậm. Giá cũng ok, ko quá chát",3
496,"Quán hát cũng hay, nhưng phục vụ hơi chậm. Phòng hát cũng bình thường nhưng mình thấy giá cao so với những nơi khác. Phòng trang trí không có gì lạ mắt, mong rằng quán sẽ sớm đổi mới nhiều hơn.",4
497,"Kara chỗ này siêu sướng luôn. Đi mấy chỗ rồi nhưng vẫn thấy chỗ này tốt nhất. Khoảng cỡ 50k một gìơ thôi. Kara online nữa, nói thật chớ hát đã đời ông địa luôn. Mấy hôm đi chơi với lớp mà cái phòng cũng đủ nữa. Cái chú chủ cũng dễ thương nữa. Ngày hôm đó hình như nghỉ mà thấy tụi mình vào chú cũng cười cho vào. Siêu vui luôn.",4
498,"Kara oke sang chảnh nhưng giá hổng có sang chảnh lắm đâu. Phòng rộng quẩy thoải mái tê tái 😙 karaoke online dư sức cho bạn hát mấy bài hot nhất 😁😁 ghế ngồi to chứa hơn 10 người ngồi sát vẫn ok dù là phòng thươngf thôi. Có 4,5 tầng chy đó luôn. Yên tâm là có thang máy cho mấy bạn leo lên ;) phòng hát rất sạch sẽ, không có mùi khử phòng nồng nặc @@ wc cũng thấy tốt ☺️ 
Âm thanh chất lượng cao, màn hình LcD tuyệt vời ;) thích âm thanh ở đây lắm lắm luôn. Chuẩn ds 😝",4
499,"Cuối tuần tìm quán karaoke để hát hò, xả stress. Thấy quán này cũng gần chỗ mình đang ăn nên đi vô thử. Lúc tớii quán khá văngs khách. Nhân viên set up cho mình phòng 101. Phòng thì rộng á. Mà bay mùi ẩm mốc k chịu đc. Ngồi khoảng tầm 10' vì chất lượng âm thanh và mic quá kém đi nên mình vs bạn quyết định trả phòng để đi quán karaoke khác. Làm z biết là nhân viên k vui rầu nhưng biết làm sao đc, quán tệ quá mà.",3
500,"-không gian tốt , âm thanh rất hay nhá , đặc biệt phòng ốc rất tuyệt và giá cả lại phải chăng
-nhân việt thân thiện , phục vụ tốt ns chug là ok đó :))",4
501,"mình đã từng đến đây và quậy 1 trận ra trò cũng các bạn. Cung cách quán lịch sự, chu đáo, thích nhất là phòng có 2 LCD nên ở góc độ nào, nhảy nhót cỡ nào cũng có thể hát tốt.",4
502,"kara này hát cũng đc lắm, giá cả hợp lý",4
503,"Tui thề trước đây sinh nhật năm nào cũng đến đây ăn với cơi cả, vì ở đây vừa đẹp, gần nhà, lại có máy lạnh siêu mát ( sinh nhật tui tháng 6- giữa hè ) Nhưng mấy năm gần đây gì dịch vụ, đồ chơi lẫn thức uống đều xuống cấp trầm trọng. Lần trước đến trong giờ mở cửa mà lại thấy nó... đóng cửa? Tui thật sự không hiểu luôn. Đến tối các quán mới bắt đầu mở ra ( có thể vì lúc tui đến ít khách nên không mở? ) Nhưng đồ ăn ở tầng trên vẫn rất tệ. Có quán buffe ở dưới nhưng đắt quá nên chưa ăn. Hi vọng chỗ này sẽ có 1 ngày trở về thời hoàn kim trước kia.",3
