 ,Review,mua_sam
1132,"Giao hàng nhanh
Thịt nấu lên không bị hôi như mấy chỗ khác
Okela ☺️ sẽ mua tiếp",5
1133,"Cục trứng muối bên trong có vị béo béo, cũng khá to nữa, ai ăn nhiều có thể ăn hết một cái mà không bị ngán. Lần trước đem về tặng nhà hôm 1/1 ai cũng khen ngon, bao bì đẹp mắt, mỗi cái bánh được bọc trong bao bì nhỏ rồi ép miệng bao rất cẩn thận. Chấm 9/10 và thêm 1 điểm cho bạn shipper giao hàng nhanh ❤️‍🔥❤️‍🔥❤️‍🔥",5
1134,"Thịt nhiều mà còn tươi ngon nữa
Đặt tầm 30 phút là giao tới luôn
Lần sau ủng hộ tiếp",5
1135,"Thật tuyệt khi biết đc địa chỉ bán bánh Pía ngon như thế này. Trc giờ e k ăn sầu riêng đâu, và đến khi đc bạn cho 1 túi bánh Pía sầu riêng của quán hihi đầu tiên tưởng quán bán mỗi thịt ấy 🤣🤣🤣 ai ngờ bán cả bánh pía nữa 
Mùi sầu riêng thơm lắm , ngọt lại còn có cả cục trứng muối to đùng nữa chứ 💌 10 điểm luôn nha",5
1136,"Thịt tươi ngon, giao hàng nhanh
Mình vừa đặt cái vèo vèo là thấy giao tới
Sẽ ủng hộ dài dài, mùa dịch mà tìm được shop bán có tâm như này là mừng lắm ♥️",5
1137,"Bữa ghé qua tiệm tạp hóa gần cty mua sữa Dutch Lady uống, thấy mn review bánh ở đây ngon, bao bì bánh đẹp nên mình đặt mua về cty test ăn vặt. Mình ăn thấy vị mặn ngọt lạ, thích thích lần sau mua ăn típ :3",5
1138,"Nhận được thịt rồi nha !
Đồ rất tươi - ngon - chất lượng
Mình chia hết cho mọi người rồi nên quên chưa chụp hình 😅 lần sau mình sẽ post lên nhé !",5
1139,"Mình sợ đồ ngọt nên ít ăn bánh pía lắm. Vậy mà bạn mời ăn bánh Pía ở đây một lần là ghiền luôn. Bánh ngon, bao bì đẹp chất, shipper thì siêu thân thiện dễ thương nữa",5
1140,"Thịt ngon, không có bị trộn mỡ
Lướt lướt now mua được thịt ngon như này vui ghê",5
1141,"Rất ngon, chất lượng khỏi chê. Làm quà tặng là tuyệt vời. Uống cùng trà ngon là biết hưởng thụ cuộc sống. Mình rất thích.",5
1142,"Thịt heo tươi ngon
Bạn shipper giao hàng rất có tâm và tuân thủ 5k
Mùa dịch mà làm ăn vậy là rất có tâm",5
1143,"Được một người bạn biếu túi bánh ăn thử, tưởng vị ngọt như những loại Pía thông thường nhưng ở đây hoàn toàn khác, bánh Pía nhân mặn, vị lạ lạ, có nhân giòn giòn béo bùi kết hợp cùng trứng muối ăn không bị ngán. Rất thích!",5
1144,"Bắp bò ngon, nhúng lẩu ăn đỉnh của chóp luôn
😂😂😂 mình mua bắp bò ở đây nhiều lần trong đợt dịch này rồi 😂 thỉnh thoảng cửa hàng tặng cho bó rau xanh đi kèm 🤣 đáng iu dễ sợ hehe",5
1145,"Nhờ những cửa hàng tiện lợi này mà mình chẳng bao giờ biết đói là gì. HI HI HI. Chắc nói hơi quá phải không nhĩ? Hi hi hi . . . Mà nếu có hơi quá thị cũng kệ tớ nhé.
Ngoài bán xà phồng, dầu gội, sữa tắm, các sản phẩm trị hôi nách, băng vệ sinh... thì ở circle K còn bán thêm đồ ăn, thức uống nữa. Ở chi nhánh Mạc Đĩnh Chi này có không gian đế cho khách ngồi nữa mà tại nhìn thấy vắng quá, chẳng có con ma nào nên mình quyết định mua cái bánh bao mang về luôn. Chứ ngồi một mình ăn ở đó thì lạnh lẽo lắm. HU HU HU. Bánh bao mình mua có 16 ngàn à. Ăn xong là no nê, không còn bị đói gì cả. Hi hi hi . . .",4
1146,"Mình ăn ở quán phở bên cạnh, sẵn tiện ghé qua đây mua vài chai nước mang đi. 
+ Không gian: đa số các cửa hàng của Circle K khá là nhỏ, chỗ này tương đối thoải mái hơn các chỗ khác, sạch sẽ. 
+ Phục vụ: tính tiền ok, cũng nhanh. 
+ Giá cả ở Circle K với một số cửa hàng 24h khác cũng cỡ cỡ. Nước uống bên đây cũng nhiều hãng như các cửa hàng khác, riêng về mặt đồ ăn vặt, thức ăn nhanh, bánh mì ngọt... không có nhiều sự lựa chọn, một số món không có. Không có bàn ghế để ngồi lại như Family Mart.",4
1147,"So với những chỗ khác thì circle k Mạc Đỉnh Chi có không gian thoải mái nhất, rộng rãi view đẹp.
Đồ ăn cũng ổn trừ kem trà xanh, mùi trà xanh quá nồng làm mát độ ngon của kem.
Nhân viên ok trừ việc tính tiền lúc nào cũng lâu hoặc k có tiề lẻ thối",4
1148,"Love the plants, the air, the people, the service here
everything is perfect, come back again for sure
highly recommended",5
1149,"Vừa rồi sinh nhật chị hai mình, loay hoay tìm quà cho chị cực kỳ khó, vì chị cũng khá đầy đủ đồ, nhiều khi mua tặng cho chị không dùng tới lại uổng. Vô tình lướt FB thấy tiểu cảnh Cushy Garden , mình thử tìm tới mua. Ở đây vị trí cũng dễ tìm, Lê Văn Sỹ gần cầu quẹo hẻm là tới, nhưng đi bộ lên tầng thượng mới tới shop^^, hơi cực. Ở đây có chủ yếu xương rồng, sen đá và một số loại cây. Mình chọn cây rồi chọn các hình người thành các thành viên gia đình.^^.
Rất ý nghĩa, giá cả cũng ok.^^",4
1150,"Mình đã mua rất nhiều cây dễ thương ở Cushy nhưng hôm nay mới review được. 
Đã lên tận shop mua cây, shop nhỏ nhắn với sân thượng ngập nắng cùng rất nhiều loại cây xinh xinh. Các cô chủ shop tư vấn hướng dẫn rất tận tình, gói ghém giao cây rất rất xinh, chỉ nhìn là thấy cô chủ iu cây ra sao rồi. 
Sau khi mua cây mình chăm sóc kg đúng cách, nhắn hỏi shop tư vấn dặn dò cách chăm cây kĩ lắm, kể cả những cây mình kg mua ở shop, ad cũng tư vấn lun, iu ad gì đâu 😘. Nhờ ad hướng dẫn mà cây bàng Singapore của mình bị úng đã sống lại và giờ đang lên lá non mới, cảm ơn shop nhìu lắm lunnnnn ❤❤❤. 
Mình đã đến nhìu shop bán cây hot trên mạng nhưng tớ quý Cushy nhất. Chắc chắn sẽ mua cây của shop hoài hoài lun. 
High recommended cho các bạn nhé ☺.",4
1151,"Mình làm văn phòng nên rất thích trang trí bàn làm việc, góc nhỏ của mình, nên mình có đặt 1 chậu cảnh ở bên shop về. Gía cả các loại cây để bàn ở đây thì rất hợp lí. Chậu nhỏ nhỏ, xinh xinh, siêu cute. Khi đặt hàng shop bao bọc cẩn thận, gọn gàng. Mình có sử sụng mã khuyến mãi bên Now nên giá cưc rẻ luôn.",4
1152,"Giao hàng nhanh , shop gói bọc cẩn thận , có thêm card cách chăm sóc và tưới cây , bảo quản rất dễ thương , dân văn phòng nên có 1 chậu nhỏ nhỏ xinh xinh để trên bàn làm việc vừa tốt cho tinh thần làm việc , lại có khả năng giảm bức xạ từ màn hình máy tính , giá cả lại ok , kết hợp với mã giảm giá từ Now thì rất là tiết kiệm luôn",4
1153,"Trước giờ bản thân mình thích hoa, nhưng mới biết 1 trang chuyên bán hoa, chậu nhỏ văn phòng, đáng yêu "" Flower Now' mình tình cờ vào menu xem thì ưng ý hai ẻm này. Mà ở flowerNow hay có chương trình code giảm lắm nè, thế là em đã ôm ẻm này về liền. Bên FlowerNow giao hàng nhanh lắm, mình vừa đặt xong khoảng tầm 1 tiếng là shipper giao tới rồi. Nhưng điều mình thích nhất là bên đây bao bọc mấy chậu hoa rất cận thẩn để trong quá trình vận chuyển ko bị rụng hoa và lá.",4
1154,"Thịt ở cửa hàng mua về chế biên lên nấu ăn rất ngon, thịt mềm không dai. Thích nhất hai loại này được thưởng thức y như nhà hàng mà không cần phải ra tiệm. Mùa dịch này thèm ăn mà không dám đi ăn mua về tự chế biến nướng nhâm nhi bên gia đình rất hợp lý luôn. Sẽ ủng hộ dài dài",5
1155,"Thịt ở đây mua về chế biến rất ngon, cả thịt đông lạnh và đồ ăn sẵn, gia đình mình rất thích. Mình thích nhất là loại thịt cổ bò My, thịt rất mềm và ngon.",5
1156,SẼ ỦNG HỘ...,4
1157,"Mua đây trái cây tươi, giá thường rẻ hơn mấy shop khác 1 tí.. 
Có nhiều chương trình.. 
Ok",4
1158,"Order lần đầu nên hơi sợ nen chỉ đặt 3 phần. Chất lượng tốt. Có điều chuẩn bị hàng hơi lâu
Sẽ đặt lần sau",4
1159,"Mình đặt bánh pía môn sầu riêng mà lại giao bánh pía đậu sầu riêng. Đơn hàng ít mà vẫn giao nhầm, thật thất vọng",2
1160,"Đặt 3 hộp nem huế, nem chua và nem bì, tổng 3 hộp 100k. Nem ngon, đựng hộp lịch sự, nem huế là ngon nhất, dai dai, vị cũng ngon. Chỉ có nem chua là hơi bỡ, nem bì cũng ngon nè.",4
1161,"Lần này ăn nem ở shop loại 45k ăn được nhưng mùi hơi kì kì hơi giống mùi thuốc khử trùng sao ấy , nhưng thịt nem dai dai ngon. Mực thì ăn đắng quá, cảm giác do ớt nhiều dầm nát gây đắng nghét ấy, không ngon. shop nên coi lại hai món này nha, mình thích ăn của quán nhưng lần này thì khá không thích á.",4
1162,"Tháng rồi mua cái bánh pía, nay mới lãnh lương tự dưng thèm nên mua bánh pía ăn tiếp nhưng bonus thêm bịch cốm ăn. Cốm ăn không quá ngọt này, cũng ngon nhưng không như mình đã nghĩ. Vì ăn nhiều khúc giòn nhưng nhìu chỗ không giòn lắm, cứ thấy sao sao ấy. Bánh pía thì vẫn ngon như bữa. Không có gì phải bàn về bánh pía nữa, đơn giản là một điểm trừ lần này do bánh cốm gạo thôi.",4
1163,"Quýt thấy ok. 
Mà giò thủ giòn ít mỡ nhưng quá ngọt @@ không thấy vị mặn luôn",3
1164,"Không biết nem ở đây sao chứ, mình hơi bị ghiền cái bánh pía sầu riêng khoai môn ở đây bán. Mình thì không thích ăn nem nhưng khoái ăn đồ ngọt bị bà chị công ty cho ăn thử bánh ở đây ngon quá nên đặt đơn giao hẳn 2 bịch luôn. Bánh không quá to hay quá nhỏ, vừa ăn không ngán. Ngọt thì cũng có nhưng nó không quá đến nỗi ngọt gắt như bánh pía hay bán, đặc biệt thì nó có nhân khoai môn sầu riêng. Hai thứ mình hơi bị thích ăn lại có thể đem gộp chung với nhau, tuy vậy nó không bị tạp lẫn mùi vị mà cắn vào thì vi sầu riêng đậm mùi, có chút beo béo thoang thoảng ngọt của khoai môn hoà vào. Thích lắm luôn ấy, thêm nữa vỏ bánh mỏng , không ngán chút nào. Tơi xốp , mịn đêu lắm. Chắc chắn sẽ đặt mua ủng hộ shop này nữa vì giá cũng khá rẻ đó.",4
1165,"Trước giờ mình hạn chế ăn sương sáo lắm vì thấy nó không được sạch . Nhưng sau khi thưởng thức ly sương sáo của Tút thì suy nghĩ hoàn toàn được thay đổi . Ly sương sáo vừa sạch , an toàn , vệ sinh và chất lượng , độ ngọt thì ngọt thanh mát lịm không gắt kiểu ngọt đường nhiều . Sương sáo của Tút chỉ cần mua về , cho thêm chút đá cho mát là có thể thưởng thức được ngay mà không cần cho thêm đường . Mình đánh giá 5 sao . Chắc từ nay về sau chỉ mua của Tút vì mua về nhà mình ai cũng khen vừa mát vừa ngọt dịu .",5
1166,"Bánh dừa siêu ngon...vỏ bánh giòn, không bị ỉu, nhân ngọt vừa, không ngáy. Ngồi làm nail, khách và thợ loay hoay hết cả hộp 🤪",5
1167,"Cảm giác lần đầu tiên tới tiệm rất ngỡ ngàng. Chỉ là 1 góc nhỏ trong shop, nhưng lại có decor rất đẹp❤️ chứng tỏ chị Tut rất chu đáo và kĩ lưỡng từng chút.
Đầu tiên nói đến đồ ăn vặt ở tiệm thì phải nói tới 2 từ là "" tuyệt vời"". Vì vừa ngon vừa an toàn lại sạch sẽ❤️
Tất cả đều do nhà làm rất phù hợp cho từ người già đến trẻ con dùng luôn ạ☺️☺️☺️☺️
Tiếp theo là phải nói đến món mà mình thích ở tiệm rồi đây: đó là bánh tráng đọc quyền được mix với khô gà ta. Và trà sữa truyền thống/ thái xanh + thạch.
Nguyên combo này cực ngonnnnnn luôn hihi
Và còn 1 món nữa mà mình cực thích đó là yaourt cảm xúc. Chời ơi nhìn hình icon thôi mà k nở ăn luôn á, xinh gì đâu. 😘😘😘😘
 Cuối cùng, một điẻu mà rất ít tiệm có được đó là NHÂN VIÊN nhiệt tình cực dễ thương . Khách đến với tiệm sẽ rất thoải mái ☺️☺️☺️☺️",5
1168,đồ ăn siêu ngon ❤ nhân viên dễ thương giá cả phải chăng sản phẩm sạch nữa ❤❤❤ chắc chỉ ăn mỗi chỗ này thôi vì yên tâm hết sức ❤❤❤😍😍,5
1169,"Mình và con trai của mình là khách ruột của shop, vì đồ ăn rất rất ngon và sạch sẽ, đóng gói cũng cưng nữa nè.
Cơm cháy chà bông, chuối sấy mè gừng, bánh pía mà nhâm nhi cùng trà sữa vì truyền thống thì quá đã. Điểm cộng mà mình thích nữa là nv nhiệt tình siêu kute nữa.
Sẽ ủng hộ dài dài",5
1170,"Cơm cháy giòn, với ruốc bông ngon ghê lun. Còn sữa chua thì vk ăn khen ngon lắm, thks shop",5
1171,"Trên bảng hiệu thì ghi địa chỉ này. Cơ thực tế cơ sở này lại gần nhà mình bên NTMK cơ... Ko biết do là cơ sở 2 hay dời về địa chỉ này vẫn giữ giấy tờ bên kia. Mình nhớ là chỗ này cũng lâu lắm rồi ấy mà ít ăn kẹo nên bạn rủ mới có dịp ghé.

Phải nói shop là thiên đường cho con nít nha ]]
Xanh xanh đỏ đỏ em nhỏ đón mừng. Có rất nhiều loại kẹo được cân bán theo gram có bảng giá dán trên từng hũ. Ưng mắt nhất là kẹo cao su và kẹo ngậm viên to như bi đại, vui mắt vô cùng. Shop cũng bán bánh và vài món hàng ship từ Mĩ như đuôi nàng tiên cá hay cá mập cơ chỉ là size con nít thôi.

Mình mua vài loại. Kẹo chua lè xong cay xé lưỡi, rồi Viên kẹo gôm với kẹo ngậm to và nặng. Chia tiền tầm 8-10k viên. Cũng là một trải nghiệm thú vị cho team ko hảo ngọt lần đầu đi mua kẹo Mĩ ]]]

Add ggmap Cửa Hàng Bánh Kẹo Mỹ Minh Chánh
15 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Hồ Chí Minh
028 6291 0368
https://goo.gl/maps/bMhcY3xyRE12",4
1172,Em đặt hàng hôm thứ 4 sao em chưa nhận được hàng vậy,2
1173,Đây là toàn bộ cửa tiệm US.Candy nhìn rất hấp dẫn. Toàn bộ những mặt hàng trong shop đều là hàng 100% nhập từ Mỹ. Các bạn nên dắt người thân mình ghé qua 1 lần nhé,5
1174,"Lần đầu mạo hiểm order thử thịt bò online, haha. Mình order 300gr, loại thịt bò thăn Úc ( không nhớ cái tên chính xác). Hôm nay mình order thì nhân viên gọi xác nhận, và thông báo ngày hôm sau mới có, và sẽ được giao lúc 17h30 để gần giờ về, khỏi phải lo mua xong để lâu ở ngoài thịt bị hư. Mình mua 300gr nhưng khi thanh toán, số tiền tăng lên, do miếng thịt không chính xác là 300gr, chuyện này thì bình thường. Thích cái là có tinh nhắn nhắn đến báo với mình số tiền tăng lên là bao nhiêu, mình khỏi phải bất ngờ. Thịt giao thật sự rất đúng giờ luôn, mình không ngờ luôn đó. Cảm thấy có thiện cảm ghê gớm. Thịt bò rất mềm, rất ngon đó. Mình đem về nướng, ăn kèm rau, tuyệt vời!!!",4
1175,"Mình có order 300 gram thăn ngoại bò úc thông qua dịch vụ của deliverynow. Thịt rất tươi, mềm ngon, nhân viên check và báo giá đơn hàng rất tốt, mình khá hài lòng. nhân viên giao hàng lịch sự và đúng giờ.",4
1176,"Chọn loại thịt đang cần, chọn trọng lượng mong muốn, rồi chọn địa chỉ giao và ngày giờ giao. Mình chọn hình thức thanh toán trả trước VnPay, nên chỉ chờ nhận hàng thôi.
Trước giờ giao hàng khoảng 1 tiếng thì có sms thông báo trọng lượng có thay đổi, từ 600gr thành 760gr, và tổng tiền cũng tăng lên, nên khi nhận hàng mình cần thanh toán thêm.

Khi nhận sản phẩm được đựng trong vĩ trắng và bọc màng thực phẩm, như cách đóng gói thường thấy ở siêu thị hàng tươi sống. 

Mình thấy có dán logo của cửa hàng bên góc phải gói hàng. Giá mà có dán thêm thông tin cụ thể về sản phẩm mình đã đặt mua, ví như tên loại thịt, tổng trọng lượng, tổng tiền, tên người và số đt người nhận thì hay quá. Gói hàng sẽ được xác định rất rõ ràng, không nhầm lẫn chút nào.",4
1177,"Mình có order 400 gram thông qua dịch vụ NOW service của foody. Chắm sóc đơn hàng tốt, thời gian giao hàng và tổng chi phí được cập nhật kip thời nếu có thay đổi thông qua tổng đài viên hoặc tin nhắn điện thoại. 

Nhân viên giao hàng lịch sự và đúng giờ.

Tuy nhiên điểm trừ là bảo quản thịt tưới sống chưa tốt, Thịt được vận chuyển không có thùng cách nhiệt, chỉ bỏ vào bịch xốp và có đá gel.",4
1178,"Thấy app Now của Foody thử nghiệm giao hàng shopping và cũng có code nên nên order thử thịt bò xem sao. Phải order trước 1 ngày chứ không giao hàng ngay được, bù lại nhân viên chăm sóc khá kỹ lưỡng khi xếp giờ giao vào cuối ngày làm việc để tiện mang về. Đóng gói khá đẹp và sạch, về chất lượng thịt bò thì không được ngon như mong đợi, thị bít tết bò Úc ăn không có mùi thơm và béo của thịt bò Úc hay Mỹ thường ăn. Về giá cả thì thấy khá rẻ, rẻ hơn trong siêu thị thường mua.",3
1179,"Cuối tuần rồi mình vừa đi Sale Hunter về, mua đc quá chừng đồ rẻ ơi là rẻ, khu ẩm thực tầm 6 gian mà đủ các loại đồ ăn hơi bi hấp dẫn, ghiền nhất là món Pizza Huế ăn hoài ko chán ^^",5
1180,"Hôm bữa dẫn gấu đi thử, đồ cũng khá rẻ, có mấy đồ lạ. Bánh tráng nướng ở đây siêu ngon và nhiều đồ ăn luôn nha.",4
1181,"Lần đầu tiên đi dạng họp chợ như vậy mặc dù nghe nói cũng rộn ràng từ lâu lắm rồi. Có nhiều quầy hàng, bán rất nhiều thể loại như quần áo, giày dép, đồ ăn. Vui nhộn, xôm tụ, cuối tuần đi đây lượn vài vòng kiếm gì mua cũng hay hay... có nhiều shop bán hàng độc lắm mà ở ngoài khó kiếm dữ à, giá cả cũng khá ổn, nhiều shop dễ thương có thể trả giá nữa á. Có 1 số mặt hàng nhập như bánh kẹo ở nước ngoài về, thix mấy thể loại này nên đợt vừa rồi mua quá trời luôn. Đây cũng được xem 1 hình thức giải trí mua sắm cuối tuần lý tưởng á chứ",4
1182,"Mua trong đợt này vừa được freeship mà còn được giảm giá, giao hàng lại nhanh với sản phẩm thì đẹp miễn bàn. Sẽ tiếp tục ủng hộ BGV :v",4
1183,"Mua game ở BGV cũng hơn 2 năm nay. Các bạn nhân viên tư vấn tận tình, chất lượng quá tuyệt vời so với giá.",4
1184,"Boardgame bên này bán chất lượng rất tốt, cả về hộp bài lẫn thành phần bên trong ^^
Hôm trước có đặt 1 bộ và được nhận hàng rất nhanh. tương lai sẽ tiếp tục ủng hộ BGV ^^",4
1185,"Khi trải nghiệm những gì mà Valentino mang lại thì không có gì để chê được, mọi thứ đều được chăm chút, thích nhất nhân viên vì lúc nào cũng cười tươi với khách hàng.",4
1186,"Có mấy chiếc áo sơ mi đã mua tại Valentino khá lâu rồi, nhưng thấy chất lượng vẫn còn rất đảm bảo, thấy hài lòng rất nhiều luôn, đặc biệt hơn cả là sự mát mẻ trong mùa hè",4
1187,"Nếu nói về sự sang trọng thì Valentino đã làm rất vượt trội, bộ quần áo hôm bữa mình mua mà ai cũng hỏi, chi phí thì cao thật đó nhưng giá trị mang lại là rất lớn.",4
1188,"Những sản phẩm có mặt tại Shop của Valentino thì đúng là không thể chê được, cái nào cũng có dáng vẻ sang trọng và cao cấp cả, mình hoàn toàn hài lòng với chất lượng mà thương hiệu này mang lại.",4
1189,"Sản phẩm thời trang cao cấp từ Valentino quá tốt, chất liệu mát mẻ mà chắc chắn nữa, kiểu dáng đẹp mắt, đậm chất sang trọng Châu Âu, quá khó để chê được.",4
1190,"Khi mà mình đến với shop Valentino, mọi sản phẩm mang lại cho mình ấn tượng tốt lắm, cái nào cũng đẹp hết. Nói về thái độ của nhân viên thì cũng vui vẻ, thân thiện, khả năng chăm sóc khách hàng mình hài lòng rồi.",4
1191,"Hàng hiệu Valentino thấy rất nổi tiếng nên có vô shop tìm hiểu thử xem sao, thời trang phải nói là cực kỳ đẹp mắt, thiết kế thời thượng hầu như không đụng hàng, mấy chiếc túi xách tưởng chừng đơn giản nhưng những chi tiết nhỏ được làm chất lượng hơn rất nhiều.",4
1192,"Có anh bạn ngoại quốc về việt nam , dẫn cậu ấy đến Giang Ghẹ ăn hải sản , vừa tới ấy đã muốn chụp một tấm hình với con cua king crab có xuất xứ từ quê hương mình , sau bữa ăn cậu ấy rất hài lòng về cung cách phục vụ của nhà hàng ,các bạn ở đây rất thân thiện cởi mở , món ăn cũng thật ngon ,good good lần sau qua việt nam bạn nhất định dẫn tôi tới đây ăn nữa nhé",4
1193,"Dù quán có bán tôm hùm bông, tôm hùm xanh,tôm hùm thiên nhiên các thể loại nhưng D không chọn vì đã bị át vía bởi mấy em Alaska này. Thứ nhất, nhìn nó to và rất hoành tráng, thứ hai trước giờ chưa ăn nên nhất định phải ăn,vậy là chốt em Alaska.
Khi hấp xong đem ra thì thôi rồi thịt tôm đầy,trắng tươi,mướt mát,gạch tôm bùi,béo, có màu đỏ cam ăn rất đã... Trước đó cũng thử mấy con hào , hào ở đây hào mỹ to gấp 2 3 lần hào thường ấy, ăn nó khoái dễ sợ, phô mai đầy ắp luôn,chảy tràn qua phần thịt hào nhìn hấp dẫn dễ sợ.. Đó, ăn 2 món thôi mà muốn lên đỉnh luôn rồi, D còn gọi thêm cơm với cả rau này, cơm thì nhiều nhưng hơi ngấy vì k giòn cứ mềm mềm k đc thích lắm.. Rau thì ngon, ăn thấy vị ngọt của rau luôn á.
Quán cũng dễ tìm à mọi người, ngay cao tốc nhìn xéo cái thấy ngay có điều buổi chiều hay kẹt xe mọi người nên đi sớm hay muộn hơn giờ cao điểm xíu sẽ tiện hơn nè... Hẹn lần sau quay lại nhé.",4
1194,"Cùng gia đình đến đây tổ chức sinh nhật, gia đình rất vui và hài lòng về cách chăm sóc khách hàng o đây. Hải sản nhiều, hàng nhập khẩu khủng, thích cái là chỉ con nào bắt con ấy. Chỗ đậu xe hơi rất tiện. Món chế biến ngon.🥰🥰🥰",5
1195,"Không biết những chi nhánh khác ra sao, chứ đây là lần đầu mình ăn Giang ghẹ tại chi nhánh Lương Định Của quận 2 và đây cũng sẽ là lần cuối cùng mình ghé quán. 
Vị trí: ok tạm chấp nhận, vì ngay gần cao tốc, mai chí thọ nên giờ cao điểm sẽ kẹt xe.
Giá cả: Giá trên trời và phí chế biến cũng trên trời nhé. Mình ăn 5 con cá tầm khoảng 7kg hết 2tr7 mà còn trả thêm gần 800k phí chế biến lẩu và nướng.
Chất lượng: 1) Gỏi: theo anh đồng nghiệp mình tả thì món này ""lạc như nước miếng""
2) Miến xào ghẹ: Ghẹ phải đếm từng miếng, miến thì khá cứng và khô
3) Cơm chiên Hải sản: Nhạt và khô, nuốt muốn trầy cổ họng.
4) Rau kho quẹt: Cải thìa và cải thảo, cà rốt chiếm đa số
5) Nghêu hấp xả: Thố nghêu 50k nhưng khá nhỏ, tầm 10 con và là món được nhất trong các món
6) Cá tầm (Lẩu và nướng): Cá tầm làm chưa sạch, món cá nương ăn nghe mùi cỏ và rong rất rõ, cô bạn đồng nghiệp cắn 1 miếng là nhả ra ngay vì ko chịu nổi mùi đó cho nên món cá nướng ai cũng bỏ mặc dù rất mắc tiền. Lẩu cũng nhạt. hình như quán ko dám nêm hoặc là đầu bếp hôm đó ăn chay nên thành ra như vậy.
Phục vụ: Tạm được nhé, do ngồi phòng VIP tính thêm 5% tiền trên bill mà :)) 
Không gian: Cũng tạm được luôn
Đây là ý kiến riêng của mình và cũng là ý kiến chung của toàn cty mình khi đi ăn Giang ghẹ tại chi nhánh 10 :D",2
1196,"Mê e này lâu ùi giờ mới dám ăn. Thấy quán này bán giá vừa mà ẻm đag bơi nữa. Độ tưoi ngon thì khônh cần phải bàn nữa nha nha,do an ngon phuc vu tot ,hài lòng lắm luon ík ,mình và gia dinh hay đến ăn vì sư chat luong va chuyên nghiep ,cho 10 điểm luon",4
1197,"Công ty mình cũng gần Giang Ghẹ, đi làm qua thấy hải sản o đây nhập về tươi sống, đẹp mắt. Hôm nay đưa gia đình qua ăn, thật là một buổi tối vui vẻ và ấm áp, quán khá rộng, thoáng mát, chỗ đậu xe hơi rất tiện, bảo vệ ân cần, đồ ăn thì ngon, món nào ra cũng vừa miệng, các món hấp o đây đều hấp tại bàn, mang ra nóng hổi luôn, nhìn kích thích lắm. Mình sẽ ghé thường xuyên nhé.🌺",2
1198,"k còn lời nào để nói. phục vụ siêu lâu siêu tệ. coi thường khách hàng. bàn kế bên đi sau mình nhưng vì gọi nhiều món mà dc lên món trc. Trong khi bên mình mốc mỏ đợi 1h30p. Lần đầu tiên đi 1 nhà hàng mà méo muốn tip tiền, chỉ muốn kêu quản lý đuổi vc hết đám nhân viên. Đồ ăn thì tưởng tươi sống ai dè lẻo nghẻo, cháo hay súp đều loãng toẹt và k có hải sản bên trong",1
1199,"Có vẻ như có lừa đảo. Vào kêu con ốc vòi voi 865k 1kg1(BÁO GIÁ LÀ 790/KG) mà bưng ra chế biến 2 món gắp vài đũa hết. Ban đầu mình kêu làm 1 món, phục vụ kêu con ốc nhiều lắm làm 1 món ăn ớn. Mình nghe lời làm 2 món hấp nước dừa và cháy tỏi. BƯNG RA THÌ HỠI ÔI mỗi món chưa tới 1 chén, 2 mẹ con ăn mà người 3 đũa mỗi đũa 1 lát mỏng hết. Đã vậy ăn uống mà 4-5 người bao vây quanh bàn như sợ mình giật chạy. KHÔNG TIN DC 1 KG 1 THỊT ỐC mà bưng ra 2 phần nhập lại sợ chưa tới 100g. Hứa ăn 1 lần rồi thôi.",1
1200,"Cua hấp mà chờ 45 phút , mặc dù nêm nếm ok và chất lượng cua ok nhưng chờ quá lâu không còn thấy ngon nữa. Giá trung bình ko mắc ko rẻ. Không gian rộng ok, vị trí đẹp ở Q2.",2
1201,"Nhân viên phục vụ tạm được chắc do đông, nhà hàng vị trí đẹp dễ kiếm, hàu khá tươi trình bày đẹp",5
1202,"Tôm khô chổ này ăn rất ngon, thịt tôm ngọt đúng tôm đất Cà Mau. Mình đã ăn nhiều chổ nhưng chỉ chổ này là ưng ý nhất.",5
1203,"Khô cá Lóc ở đây ngon , vị lạt ăn rất thơm. Lúc nào về quê mình đều mua để làm quà cho gia đình.",5
1204,"Moan bán toàn đồ nhập, cái gì cũng có, bánh snack cún cô rất thích. Giá phải chăng, mấy bé bán hàng dễ thương",5
1205,"Shop nói chung là ok lắm! Hạt thì đầy đủ loại hạt nổi tiếng trên thị trường hiện nay. Quần áo,snack,thuốc cho cún k thiếu 1 thứ thì. Nhân viên thân thiện và nhiệt tình cực kì. Sẽ ủng hộ tiếp 👍❤️",5
1206,"Vô shop mà mình mê luôn, món gì cũng muốn mua. Không gian thoáng mát, giá hợp lý, nhân viên nhiệt tình. Shop có ship nữa, hôm sau sẽ alo shop ship tận nhà. Mà cũng thích đến để lựa",4
1207,"MoAn có tất tần tật đồ cho Boss, từ hạt, pate, snack, xương gặm, đến quần áo phụ kiện, v.v... Toàn đồ hịn, giá phải chăng, còn được tư vấn nhiệt tình nữa. Mua sắm ở MoAn thiệt yên tâm lắm luôn.",5
