 ,Review,giai_tri
1243,Quán rất đẹp sang trọng và nhân viên phục vụ nhiệt tình chuyên nghiệp. Menu đa dạng đến độ có cả lẩu luôn. Nhưng mà có nhược điểm là phòng thiết kế thế nào mà âm thanh hát nghe không được hay lắm. Và k có máy tính bảng để chọn bài > mất điểm nặng,4
1244,"Trinh vừa cùng 1 số người bạn ghé qua đây chơi, phong cách chuyên nghiệp giá cả phải chăng.",4
1245,"Đã tới nhiều lần và rút ra được những kinh nghiệm như sau
Ưu điểm:
- Quán rất đẹp, có nhiều phòng để đáp ứng nhu cầu tổ chức sinh nhật đông người.
- Menu phong phú, nấu ăn ngon
- Đặc biệt phong cách phục vụ rất chuyên nghiệp và niềm nở.
Nhược điểm:
- Nằm trên đường 1 chiều (Trương Định) nên đi lố là phải đi lại 1 vòng >.<",4
1246,Các vỡ kịch đều hay. Mình khuyên các bạn đừng ngồi gần loa nên ngồi ở giữa để không bị chói tai. Diễn viên tùy . Có người mặc dồ cũ quá. Chắc do diễn lâu từ tháng này qua tháng nọ mặc nhiều quá. Còn bị rách nữa. Mà mình nghĩ phần pháo khói không nên có vì khói bay rất hôi cả khán oho2ng lại không hút ra được :(. Dù gì mình vẫn thích các vỡ diễn. Mong có vợ mới mà không biết đến khi nào. Vì phải diễn đi diễn lại mới ngườk này coi người kia coi. Vì rạp hạn chế ngườj ngồk đâu đại trà như phim chiếu rạp có thể copy ra được nên mình thông cảm vậy,4
1247,"Hôm nay mình đi coi kịch thanh xà bạch xà của BBtrần. Hải triều. Minh dự .
 - Lần đầu tiên mua vé nên mình đã inbox facebook hỏi và được tư vấn kĩ lưỡng. 
- Bạn bán vé cũng rất là dễ thương nhiệt tình. Tất cả đều ok. 
 Rạp ok. Máy lạnh mát mẻ. Nhà vệ sinh thì mình chưa đi nên ko biết. 
 Về vé vip 210k . Thường 190k. Mình khuyên các bạn mua thường cũng ok. Mà canh ngay hàng đầu cho gần hơn nhé. Mua sớm không sẽ không còn chỗ đẹp. Vip thì ai dư giả một chút . Thích nhìn sát nhân vật. Mình không có hình ảnh vì sợ chụp bị bắt thì khổ. Bạn mình nói cũng bình thường. Nhưng đối với bản thân mình thì ok đấy chứ. Một lựa chọn giải trí không tồi chút nào. Khi được nhìn thấy nhân vật mình thích.",5
1248,"Đi coi kịch ở đây chủ yếu là vì diệu nhi hihi
Coi vỡ nào có bã là cừoi xĩu 
Mua vé phải mua trước cả tháng trời 
Mới có ghế đẹp ngồi đó",4
1249,"Thế giới trẻ mọi thứ đều ok trừ nhân viên bán vé này vô cùng thiếu văn hoá. Mình đặt kịch đến trước 35 phút lấy vé thì nv này nói là bán vé cho người khác rồi trong khi không gọi điện cho khách báo 1 tiếng, không 1 lời xin lỗi, đã vậy còn nói chuyện với giọng điệu làm như mình đi xin vé. Nói chuyện với khách mà tay chống nạnh, tay quay viết thì cũng đủ biết thái độ nhân viên này rồi.",3
1250,"+ Vị trí : Sân khấu rộng vs bự lắm, mà không hiểu sao mặc dù đi coi hoài mà cứ chạy hớ hoài hà. Kế bên Family Mart . 

+ Phòng vé nằm bên phải, hơi nhỏ . Gọi điện thoại đặt vé trước, rồi lên đọc sdt để lấy. Trước có cho đặt online nhưng tặc nhiều quá hay sao á. Nên không cho đặt online nữa. 

+ Căn tin : mới tu sửa xong, nhìn dễ thương, sáng sủa )) có chỗ cho mấy bạn check in 😁😁 . 

+ WC : thì hơi nhỏ, ở trong sân khấu thì chỉ có 4-5 phòng gì đó thôi. Giải lao 1 cái là ùa vô như ong 😆😆 . 

+ Giá vé : mình thường xem VIP (160k) - hàng C hoặc D . Nhưng thường chỉ xem C thôi - vì vị trí để chân của hàng D hơi nhỏ. Có 1 lần đi đặt trễ đặt nhầm G . Khoảng trống giữa 2 dãy cũng ổn. 

+ Về kịch : Kịch nào ở đây cũng có tình tiết hài nhiều, dù là kinh dị hay bất kì thể loại nào. Cười muốn rụng nụ . Duyên cực ))) 

- Mỗi tác phẩm đều có ý nghĩa và thông điệp riêng mà cái nào cũng hay hết. 

- Vs hài thì vẫn thích nhất là Chuyện Tình BangKok , còn kinh dị thì Lạnh Nhẹ Từ Phía Sau 😆😆 . 

+ Nhiệt độ thì tăng giảm thất thường, nhưng nói chung là sẽ lạnh 😱😱 .",4
1251,"Mình cực kì thích coi kịch kinh dị, mê nhất là những vở diễn ở sân khấu kịch Hồng Vân và Thế Giới Trẻ. Sân khấu HV thì có rất nhiều diễn viên nổi tiếng, cô Vân thường là đạo diễn nên kịch rất sâu sắc. Còn Thế Giới Trẻ sẽ thường xuyên gặp những gương mặt mới, trước khi Thu Trang nổi tiếng mình thấy cô ấy diễn ở sân khấu này rất lâu, rất nhiều lần, hầu như vở nào cũng có.
Kịch kinh dị chứ khúc đầu đan xen nhiều tình tiết cười muốn đau cả bụng, giữa thì hồi hộp và khúc cuối luôn giải quyết vấn đề theo cách mà mình bất ngờ nhất, không nghĩ tới nó sẽ như vậy luôn. Chất lượng hay khỏi cần nhiều lời, xem thử 1 lần sẽ biết.
Vé kịch mắc quá trời: Vip 160k-170k, thường thì 130k-140k. Mình mua voucher 100k thì ngồi dãy C-D sau cùng với 2 cánh, coi cũng thấy nhưng đương nhiên là tiền này của đấy, không đã coi mấy ghế giữa với ghế gần sân khấu. 
Ghế ngồi vừa cứng vừa nhỏ, cũng hên ngồi ngay cái máy lạnh, sau lưng còn có quạt nên mát mẻ. 
Nhân viên soát vé, hướng dẫn chỗ ngồi không được thân thiện lắm. WC nhỏ, nếu đi suất 20g tối CN đảm bảo 15p nghỉ giải lao không đủ xếp hàng đi vệ sinh.",4
1252,"Thích được cái ở đây có Thu Trang......coi cười không đỡ nổi luôn
Mua vé hơi trễ nên ngồi hàng cuối hơi ngoài rìa nữa nên coi không thích lắm.
Hơi to con nên chỗ ngồi không thoải mái, hơi nhỏ ngồi khó chịu
Rap cũng nhỏ nhưng lại hơi bị nóng.",4
1253,"Mình đã đi xem khá nhiều kịch ở đây, nổi bật nhất là các vở: Chuyện tình Bangkok, Dream boys, Mỹ nam đại chiến, Tên trộm thành Bát đa, họa hồn...

Trong đó Chuyện tình bangkok là hay nhất, siêu hài, siêu vui, mình đã coi 2 lần rồi. Kịch ờ đây thì ko có nhiều ý nghĩa hay bài học sâu sắc, đơn thuần là giải trí nhưng lại phù hợp nhất với mình, mình ko thích mấy cảnh bi nên ưng nhất là kịch ở sân khấu này.

Giá vé hàng vip tầm 160-170k/vé, đằng sau và 2 bên cánh gà tầm 130k, mà vé hàng đầu phải mua trước mấy tuần ko là ko có.

Rạp hơi nhỏ và nóng, ghế ngồi ko dc thoải mái lắm.  

Bù lại kịch hay, diễn viên hay là dc rồi^^",4
1254,"Nhiều vở rất hay và vui như Chuyện tình Bangkok, Bức Hoạ Hồn...dàn diễn viên diễn hài rất duyên như Thu Trang, Hoàng Phi, Tiểu Bảo Quốc...Vé phải đặt trước mới có chỗ tốt. Giá vé là 140k/ghế. Nếu bạn ngồi ghế súp (ghế kê thêm ngoài đường đi) là 130k. Trước mình rất thích xem ở đây vì khách có văn hoá hơn mấy rạp khác (không cười đùa, nói chuyện riêng, nghe đt...) vì ai vi phạm nội quy đều bị nhân viên rạp nhắc nhở. Nhưng 2 năm gần đây: 2014 và 2015 mình k thích đi xem lắm vì lượng khách vô văn hoá ngày càng tăng (và không bị nhân viên nhắc nhở gay gắt như trước nữa) . Phần nữa dạo này rạp khai thác mảng 3D, bóng quá nhiều, chủ yếu gây cười nên cốt truyện nhạt nhẽo, chọc cười thái quá nên xem xong k còn đọng lại nhiều trong tâm trí mình như trước đây.",3
1255,"Tình hình vừa chở gấu đi xem vở Chuyện tình Bangkok ở sân khấu Thế Giới Trẻ (125 Cống Quỳnh, Q1) thấy vô cùng hài lòng, vở kịch đầu tiên khiến mình cười lăn cười bò từ những phút đầu tới khi hết kịch. 

Chuyện kể về 1 couple du lịch sang Thái, vướng vào những rắc rối với những người Việt tại Thái, và những nhân viên của quán bar Moon. Vở này ít diễn viên nổi tiếng, quen mặt đc vài người như MC Hoàng Phi, Tiểu Bảo Quốc và Thu Trang, đa phần còn lại là sinh viên vừa tốt nghiệp của sân khấu ""cây nhà lá vườn"" (mà ở đây có thành phần chủ lực là Khương Ngọc, Thanh Trúc, Ngọc Trinh (ko phải Angela nhé ), Tiểu Bảo Quốc, Quang Tuấn......

Kịch cười chủ yếu là hài tình huống, phi logic, đối thoại nhãm nhí kiểu Châu Tình Trì, hài hình thể... nên chống chỉ định các bác khó tính nhé, em thì em cười sái cả quai hàm.

Rạp: 6.5/10, rạp hơi nhỏ, hình như chỉ có 12 hàng ghế, máy lạnh ko mát lắm, nhưng ghế ngồi êm, âm thanh to rõ
Diễn viên: 8.5/10 đỉnh, tâm điểm là Hoàng Phi vai má mì quán bar, cùng anh MC Bọt Chảy và bộ tứ Long Lân Quy Phụng )), các diễn viên chính diễn tròn vai, phụ thì xuất sắc 
Giá vé: 8/10, ổn, hàng 1-6 thì 150k, 6-9 thì 120k, 9 trở lên thì 100k
Kịch bản: 6/10, kịch hài nên kịch bản ko có gì đột phá hay thắt nút, chủ yếu là nơi tung hứng của các diễn viên trẻ

Trung bình mình cho kịch này 8/10, đáng từng xu bỏ ra, kịch dài khoảng 2h30' nhé. Ah bonus là vở này trai xinh gái đẹp hơi bị nhiều nhé, mình là trai đi với gấu mà nhìn mấy em xúng xính trên sân khấu cũng hơi..., trai thì 6 múi, thời trang HQ chuẩn man :3
Sân khấu nhỏ ấm cúng âm thanh đôi lúc hơi nhỏ ngồi xa không nghe rõ",4
1256,"Lâu ngày không ăn ở đây, giờ kêu ăn lại thì món ăn và giá tiền vẫn vậy không thay đổi. 1 phần bún thịt nướng giá là 20K. Hôm bữa có tới đây uống nước tình cờ gặp diễn viên - MC Bình Minh ăn ở đây nè. Hỏi ra mới biết là quán này là quán cafe - cơm trưa tươm tất nhất trong khu vực các quán bình dân ở đường Hồ Văn Huê, lại nằm cạnh Diamond Palace nên nhiều nghệ sĩ đi quay trong này xong qua đây ăn lắm. Bạn đến đây ăn đi không chừng sẽ gặp Bình Minh, Ưng Đại Vệ hay hoa hậu đó.",4
1257,"Dạo gần đây ngoài cơm trưa văn phòng, Bida Bảo Bảo ngày nào cũng bán bún bò và mì quảng, bán suốt 6 ngày trong tuần, chủ nhật nghĩ. Thức ăn nóng, vệ sinh nên mình thích ăn ở đây. Tuy nhiên quán hay nấu đi nấu lại mấy món quen thuộc, thật sự ngon cỡ nào thì ăn hoài cũng thấy ngán. Hy vọng thời gian sắp tới quán thay đổi món ăn.",4
1258,"Bida Bảo Bảo hiện không còn bán cơm tấm buổi chiều nữa, đổi lại, từ sáng đến chiều có 2 món mì quảng và bún bò, vẫn giá 25K. Theo mình là ăn khá OK, mỗi tội mì và bún hơi ít chút. Giao tận nơi vẫn còn nóng nhé.",4
1259,"Lại có dịp đi ngang Hồ Văn Huê. Nghe bạn nói bên Bida Bảo Bảo có bánh ướt thịt nướng rất ngon giá cũng mềm, 5 cuốn có 25K mà sốt ngon cực nên mình gọi ăn thử. Chấm món này dã man. Buổi trưa mình gọi phần lòng gà xào mướp, tim ngon quá, canh tặng kèm cũng ngon nữa.",4
1260,"Mình giờ trở thành khách quen của quán này, hầu như trưa nào cũng ăn. Quán thường bán món lặp lại, ăn hoàn cũng ngán nên lâu lâu mình lại đổi vị chỗ khác, rồi lại tiếp tục ăn ở đây. Hôm nay mình ăn sườn kho măng, miếng sường thịt mềm, nêm vừa ăn, măng chua nhẹ, ngon cực. Bình thường ăn được tặng 1 phần canh, ngoài ra mỗi ngày sẽ bán canh riêng như cá hồi nấu măng, canh khổ qua nhồi thịt... Hôm nay quán bán canh khoai mỡ, mình kêu kèm theo phần cơm thì chỉ tính 5K thôi, bình thường là 25K nếu không gọi món mặn.",4
1261,"Lại có dịp ăn cơm ở đây. Dĩ nhiên với giá 25K mà nói thì muốn cơm xuất sắc là không được nhưng cơm nóng, sạch sẽ là mình ưng rồi. Mình ăn phần cơm xíu mại bọc trứng cút, cùng 1 ít tàu hủ sốt cà, món ăn khá lạ và ngon đối với mình.",4
1262,"Có việc gần Bida Bảo Bảo nên người bạn rủ kêu cơm trưa ở đây ăn. Lần trước mình ăn cơm sườn nướng ta nói ngon gì đâu á, mà lần này không có món sườn nên gọi thử lòng gà xào mướp ăn. Cơm nấu ngon, hợp vệ sinh, giá cũng ko mắc lắm. Ở gần gần khu vực là giao miễn phí dù chỉ có 1 hộp. Hôm nào lại ủng hộ tiếp.",4
1263,"Kêu thử phần bánh ướt thịt nướng, nóng hổi, ngon ơi là ngon. Miếng bánh ướt bóng bẩy, thịt thì rất nhiều, cuốn với rau ăn cực ngon, thêm nước chấm cũng nóng, đúng là số dzách, 5 cuốn có 25K giao tận nơi. Nên kêu lúc 9h sáng là ngon nhất. Để lâu thì dĩ nhiên hơi nguội. Ngoài ra cơm bò xào hành tây cũng ngon :)",4
1264,"Mình thành mối quen ở đây rồi, gần như ngày nào cũng ăn. Khách quen nên cứ tầm 10h là quán nhắn tin thực đơn cho mình, mình trả lời ăn món nào, mà tính hay quên trước quên sau, nên VD quán bán sườn ram mình lại đặt sườn xào chua ngọt, quán sẽ gọi lại để hỏi mình ăn gì. Mình rủ thêm 1 bạn nữa ăn, dặn 2 món quán gọi hỏi lại là 2 món 1 phần hay 2 phần. Canh ở quán thay đổi hàng ngày, hôm thì canh bắp cải, hôm thì canh cải ngọt mà cái nào cũng nhiều rau, thịt cũng nhiều nữa. Hôm bữa có canh bắp cải cuốn thịt ngon quá xá mà giá không đổi. 1 ngày quán bán chừng mươi món, thay đổi 1 chút so với hôm trước. Mình ăn hoài thật sự cũng ngán nên góp ý. Quán hỏi muốn ăn gì. Mình đề xuất là hôm sau có ngay, quá đã. Sẽ ủng hộ dài dài.",4
1265,"Bida Bảo Bảo này mở hồi đầu năm, mình có đi ngang qua mấy lần. Ngoài kinh doanh Bida nó còn có quán cafe và cơm văn phòng nữa. Mình làm ở Hoàng Văn Thụ, nếu từ Hồ Văn Huê giao cơm qua cho mình thì gần nhưng lúc về đường 1 chiều phải vòng hơi xa nhưng bên này vẫn nhận giao, 1 phần cũng giao. 1 phần cơm chỉ có 25K, thực đơn hay thay đổi, 1 ngày có hơn 10 món để lựa chọn như sườn nướng, thịt bò xào, mực, cá kho, mắm... Thêm cái trứng chiên có 5K thôi. Được tặng rau xào và canh. Điều mình thích nhất khi ăn ở đây là cơm nấu như mình ăn ở nhà vậy, không bỏ mấy cái chất bảo quản , độc hại này kia, ăn cái vị là biết liền hà. Buổi trưa bán cơm cho đến chiều luôn, chiều tối có thêm cơm tấm.",4
1266,"Khách thấy bill in có vẻ sai nên mới hỏi, được cái quản lý trả lời cộc cằn như***cắn vậy đó. Còn nói cái giọng "" anh ăn gian của em mấy phút để làm gì, 1 phút còn chưa được 3k."" Ủa ngộ hen, mình k cần biết 1p là bn tiền nhưng mà mình thấy lệch thì mình hỏi. Thái độ với khách kiểu đó mà làm quản lý thì dẹp quán đi là vừa. Đã vậy lúc khách đi xuống rồi còn lầm bầm chửi đằng sau nữa.",1
1267,"Quán karaoke này ok, rẻ . Mình đi cuối tuần gọi nước suối ca 2 tiếng mỗi đứa 100k. Trong tuần còn rẻ nữa , nếu còn là HSSV được khuyến mãi nhiều lắm.
Âm thanh ok, k bị đè tiếng. Có cái máy tính bảng là hơi cùi. Bấm mãi k ra chữ😂 Liên kết với Youtube nên bài gi cũng có.
Phục vụ cũng ok.Phòng k đẹp xuất sắc nhưng ok. Nói chung ổn.",4
1268,"Lần thứ 2 quay lại
Hát tạm ổn
Quán trang trí theo kiểu cũ. Không dc bắt mắt
Nhân viên dễ thương. 
Giá cả: rẻ, bình dân.",4
1269,"Vị trí: trên đường một chiều, gần triển lãm Tân Bình
Giá cả: đi vào giờ trưa, 20k/h, nước cũng ~20k bù qua bù lại. Nhưng v là rẻ rồi
Chất lượng: Không biết những phòng khác thì sao. Phòng này hơi cũ, cũng k có bài mới, nước uống bt, âm thanh tạm.
Phục vụ: bt
Không gian: trang trí kiểu cũ, không được bắt mắt.",3
1270,"HÔm sinh nhật mình có lên phòng 310 vui, lúc về tất cả say quá ko ai còn nhớ j rồi mình có để quên 1 cây son môi đắt tiền lắm và 1 hộp nhẫn của mình tất cả đều là quà nên mình rất vui muốn làm kỷ niệm mà đâu ai ngờ quay lại hỏi quản lý thì họ kêu là vứt theo chung với rác rồi. Đồ của khách hàng để quên mà nói vứt chung với rác. Thật ko tôn trọng khách hàng j hết... đi có 2 tiếng hơn mà hết 1tr5 rồi...",1
1271,"Ngày thường gía 19k/giờ rất phù hợp với sinh viên. không gian tốt, phục vụ thân thiện. thức ăn thì chưa có tiền nên chưa gọi :)) tuần nào cũng ghé",4
1272,"Hát ở đây vài lần, lần nào cũng bắt kêu nước mới được. Và tình hình chung, đi hơn 4 ng mới cho vô phòng, còn 3 người sẽ kêu hết phòng hoặc có người đặt rồi hát 1 tiếng rồi trả lại phòng. Còn lúc nào kêu đi hơn 4 ng mà chỉ đi ít hơn thì nhân viên k thèm phục vụ, khó chịu ra mặt.",3
1273,"Đây là lần thứ 2 ghé quán. 
Lần thứ nhất là mém bị nhốt trong thang máy ha! Bữa đó có việc về sớm nên cũng ko để ý j nhiều.
Lần thứ 2 ha:
 - nhóm mình đi 6 đứa, zô phòng ngồi rồi bắt buộc bọn mình phải kêu nước và kêu số nước vs số người lun chứ hok đc kêu tượng trưng, đó là 1 tập ha.
 - hát được cỡ 1 tiếng rưỡi ha, cái ông quản lý zô phòng kêu nhóm mình qua phòng khác, tại vì phòng mình đang hát có người đặt trước j j đó... đi đông j j đó là thấy nóng tập 2 rồi! Mịe, phải mới đầu kêu qua phòng kia lun đi, đồng ý là giá rẻ 19k/giờ nhưng cũng phải tôn trọng khách chứ. Ngta đi hát trả tiền chứ làm như đi xin ăn z ak! 
 - thêm thái độ phục vụ của nhân viên nữa, bất lịch sự lắm.
 
Túm lại là, sẽ không bao giờ quay lại nữa đâu ha!!!",2
1274,"Đi tăng 2 sau khi ghé Bia 4.000 VNĐ ở Hoàng Văn Thụ, karaoke này gần nên ghé thôi. Thang máy cà tàng, đứng đợi rất lâu và chỉ có 1 cái này thôi. Lên phòng lầu 3 P.415, nhìn sơ thì khá ổn, chọn bài bằng album, lật rất mệt, thích chọn bằng máy tính bảng thôi. Lúc đầu micro 2 cái đều không có echo, nhờ chỉnh thì khá hơn xíu. Nhân viên nam phục vụ yếu đuối, nói chuyện hơi hướm không vui. Bưng ra có dĩa trái cây, dĩa cà na và hộp bánh khô bò lặt vặt. Cả đám chỉ ăn dĩa trái cây thôi. Có thêm tầm 10 chai bia Saigon đỏ và 2 chai nước suối. Hát từ 10 giờ đến hơn 12 giờ xíu, dùng 10 chai bia và 1 chai nước suối, 1 dĩa trái cây. Hết 420k. Về sớm do quán không mở khuya, đến 12h30 là dẹp à",3
1275,"Tụi mình sinh viên, thấy khuyến mãi cho sv thì tụ tập thôi, vậy mà vừa vô phòng đã có nhân viên lên ép gọi nước bằng được, dù mình đã nói khi cần sẽ ra gọi, vẫn chực 5 phút lại vô giục phai rgọi nước, âm thanh thì quá tệ, mic tệ, bài hát thì lỗi thời, nói chúng xong tổng kết hết thanh toán tiền nước +hát cũng đắt đỏ như ai , mà hát chả được,thái độ nhan viên thanh toán tiền như khó chịu ra mặt",2
1276,"Quán nằm ngay khúc đường 1 chiều nên đi lại hơi khó. Nhân viên phục vụ khá nhiệt tình, khi vừa đến quán là nhân viên đã ra đón tiếp sẵn sàng và mời lên phòng đúng số lượng người. Mình thường hát karaoke 6 số, mà ở đây chỉ có 5 số nên hơi thất vọng. Chất lượng âm thanh cũng rất tốt, âm vang và trong. Phòng trang trí cũng được, cũng có nhiều loại đèn màu. Đồ ăn thức uống thì giá bình dân, bằng quán nhậu chứ không mắc. Giá bia thì ok nên mấy bạn trai cứ tha hồ uống thoải mái.",3
1277,"Có tham dự một party nhỏ của công ty tại đây, về giá cả tôi cảm thấy ổn, rất ưng ý về khoản bảo vệ trông coi xe lịch sự dẫn dắt xe ra ngoài. Tuy nhiên cách hành xử của nhân viên phục vụ quá yêu kém. Tôi không có nhu cầu sử dụng nước suối nhưng nhân viên tự cầm lên. Đến khi thanh toán tiền tôi yêu cầu trả lại nhưng nhân viên này chỉ có nói do chủ quán yêu cầu cầm lên và vẫn phải thanh toán khoản phí này. Điều quan trọng nhất là chị gái tôi đang có thai đi thang máy xuống, vừa bước lên đóng cửa có bấm đi xuống nhưng thang máy tắt điện. Tôi vẫn bình tĩnh tìm cách mở cửa khi thang máy chưa di chuyển xuống. Nhưng khi xuống gặp nhân viên thì giải thích do ""Anh chị chưa biết cách sử dụng thang máy"". Giải thích một cách thiếu kiến thức và xem thường khách hàng với tôi là một điểm trừ quá lớn và nhất là cách đối xử với một phụ nữ mang thai. Một tư cách phục vụ không thể chấp nhận !",2
1278,"Hồi trước hay vô cái quán gì gần quán này giá 20k/h sáng tới chiều. Xong quay lại ko thấy quán đấy nữa thì tấp vào nhạc Việt. 25k/h thứ 2-6 từ 8h sáng đến tầm 5,6h chiều thì phải. Hôm đấy đến đi tầm 8 đứa, cho vô phòng cũng đẹp lắm. Mấy đứa vào sau còn hỏi sau gan quá chui vô phòng vip vậy vì chúng nó thấy phòng đẹp :v. Âm thanh khá tốt, hát đã, giá nc cũng bt, tầm hai mấy là thấp nhất. Hát ca đã đời vs đứa một lon nc ra có ba mấy ngàn một đứa à. Điểm đến hấp dẫn kaka.",4
1279,"Đây là nơi tụ tập của nhóm mình, phục vụ rất tốt, có thời gian giảm giá còn 19k/ giờ lun, nhưng hiện tại là 25k/ giờ. Quán còn có chi nhánh ở đường Độc lập, gần lũy bán bích, nhóm mình thường đi ở đường độc lập hơn vì gần nhà, quán làm món cam vắt vs yaourt dâu cũng ngon nữa...",4
1280,"Đây là quán karaoke rẻ nhất mà mình từng hát
_ Quán có chương trình khuyến mãi 25k/1h từ thứ 2 đến thứ 6 dành cho hs-sv chỉ áp dụng cho trước 18h, còn sau 18h thì 80k/1h
_ Còn thứ 7, chủ nhật thì khuyến mãi không áp dụng, trước 16h là 50k/1h, sau 16h thì chắc mắc hơn 
_ Về phòng ốc thì phòng thường không có gì nồi bật, phòng VIP thì đẹp hơn, nhưng về phục vụ thì khỏi chê, cần gì có đó
_ Chất lượng âm thanh khá ổn, không bị rè
_ Nhà vệ sinh thì nằm bên ngoài phòng, cũng khá sạch sẽ, 2 buồn nam nữ rõ rệt
lúc gửi xe hay lấy xe sẽ có nhân viên tới lấy giúp, mình chỉ cần đứng đó chờ lấy xe ra thôi
_ Điểm trừ là: kiêu nước uống theo đầu người, đi bao nhiêu người thì keo bấy nhiêu phần nước (bắt buộc), rẻ nhất là nước suối (22k), khăn ướt bên quán tự động xé, thế nên dù dùng hay không dùng cũng đều được tính vào, trái cây thì bên quán chủ động chuẩn bị, dùng thì tốn mất 70k cho 1 dỉa (nhưng có thể trôm ít quả sơri, ít thôi, nhiều sẽ bị phát hiện đó), bài hát không tự động chuyển bài, nên mỗi khi hết bài hát, mình lại phải chủ động chuyển bài ( 1 cách ăn gian của quán)
mình đi 4 người tốn khoảng 220K cho 2,5h hát + 4 chai nước suối + 4 cái khăn ướt (mặc dù không dùng đến) 
Chú ý: nếu có mang đồ ăn bên ngoài vào thì nên để bên trong balo, không nên mang ra ngoài nhiều, nếu không sẽ được các bạn phục vụ phòng nhắc nhở,",4
1281,"Quán này 115 Phùng Văn Cung,ph2,phú Nhuận.quán đẹp ca hay phòng sạch sẽ phục vụ tốt đồ ăn ngon đặt biệt miễn phí giờ hát từ 7h00-17h00 mình đi bạn mình ai thích và hài lòng hẹn gạp lại",5
1282,"Mot Trong thú chơi đêm của mình là đây.Không chỉ nức danh là karaoke,quán còn ghi dấu ấn bởi không gian đẹp “hút hồn”, lịch sự–riêng tư và ấm áp của cafe âm thanh phòng thì chất lượng tốt 👌👌👌",4
1283,"Nay mình đi vào ca chiều, 30k 1 tiếng, bt thì cũng đông ..nay thấy khá vắng. đến lúc 1h30. Ngồi đến 1h50 ko ai vào mở máy ka chỉ mở máy lạnh. 3 đứa mình lần lượt đi gọi nhân viên. 10phut sau mới có ng vào mở. Hát đến 3h50 ra. Tính 100k tiền ka. Hỏi ra kêu tính từ 1h30. Từ 1h30 đến 4h có 2tieng rưỡi mà 100k tiền ka..ko hiểu tính cách nào. đã v còn câu h mất 20'. Có mấy chục ngàn lẻ thôi cho quán cũng được mà thấy mất uy tín . Chắc chắn ko bh ghé lại dù h ka rẻ.",1
1284,Ở đây là quán ruột của mình quán thường thì thứ 7 chủ nhật rất là đông và đôi khi là không còn phòng . Âm thanh ở đây hay nhân viên thì khá là nhiệt tình . Hát trước 7h hóa đơn trên 300k còn đc free tiền giờ nữa nên mình hay dắt bạn bè qua đây,5
1285,"Quán đẹp ,khá sạch sẽ nhân viên vui vẻ nhiệt tình còn free tiền giờ hóa đơn trên 300k trc 7h tối nữa chứ",4
1286,"Karaoke Suối Mơ nằm trong con hẻm lớn của Phùng Văn Cung, lúc đi ngang thấy cũng bình thường mà vào thì hơi bị choáng vì đây vừa là karaoke vừa là cafe nên bước vào là thấy 1 khoảng sân xanh mát, nhân viên mặc áo dài và sơ mi lịch sự, rất đông nhân viên. Phòng karaoke cũng rộng rãi, âm thanh nghe khá là hay. Hôm đó mình đi karaoke, gọi nước uống và dĩa trái cây (là bưởi). Đi 4 đứa mà cho 1 cái phòng bự chà bá luôn. Bạn mình là mối ruột ở đây, đi khen hoài hà. Có dịp các bạn ghé ủng hộ nhé ^^",4
1287,"Quán này mình đi thường xuyên luôn, giá phòng rất rẻ, 30k/h phòng thường và 50k/h phòng vip dành cho ban ngày, t7 CN hay lễ cũng ko tăng giá. Âm thanh phòng vip rất hay, cũng ko bắt buộc vào mỗi người phải kêu 1 phần nước uống, nhưng giá phòng hạt dẻ lắm rùi nên thường vào hát là mỗi người kiu 1 phần nước chứ ko cũng thấy kỳ. Sẽ còn quay lại dài dài",4
1288,"Quán đẹp, âm thanh hay, thích nhất nhân viên ở đây rất nhiệt tình và dễ thương. Cô Nga chủ quán cũng dễ thương và đẹp. Nhưng quán tính tiền phụ thu thức ăn mang bên ngoài vào thì cao ngất , không hợp lý, ví dụ mua thức ăn bên ngoài 300k mà vào tính phụ thu 200k, thật là hết vui.

Còn cô quản lý ở đây thì mặt lạnh như tiền, có thái độ không thiện chí với khách hàng, vì mình từng hát ở đây ban ngày và lúc tối, vài lần cảm nhận quản lý ở đây thật là chảnh.",3
1289,"Ngay đường hoàng diệu 2, quẹo phải vào đường số 4 (có quán hoa hướng dương, bò né đầu đường) đi một chút bên tay phải. Quán hơi nhỏ và khuất nên để ý kỹ sẽ thấy.
Ở ngoài thấy quán khá nhỏ nhưng bên trong cũng thoáng, không đến nỗi chật hẹp.
Không gian trang trí rất bắt hình, cổ cổ và dễ thương tuy nhiên có một số góc hơi xuề xoà, đồ trang trí để hơi lộn xộn.
Nước uống cũng được. Ly trà đá cực lớn so với các quán cafe mình từng đi :))
Có phục vụ acoustic vào buổi tối.",4
1290,"Mình tới đây nghe hát 1 lần, ấn tượgn với phong cách của quán, ko biết do mình may mắn đi đúng hôm có nhiều bạn hát hay hay ko mà nghe nhạc mãi ko muốn về. Tuy nhiên giá hơi nhỉnh hơn các quán khác, quán lại nằm trong hẻm nhỏ hơi khó tìm",4
